time,open,high,low,close,HTF EMA,HTF EMA,S2 SHORT,S2 LONG,S2 SHORT (blocked),S2 LONG (blocked),HTF EMA
1771473900,25805.05,25821.2,25779.8,25790.65,25753.35221887265,25753.35221887265,0,0,0,0,25753.35221887265
1771474200,25790.75,25792.05,25776.55,25779.9,25755.405073034508,25755.405073034508,0,0,0,0,25755.405073034508
1771474500,25780.95,25812.95,25773.4,25809.25,25757.377423111586,25757.377423111586,0,0,0,0,25757.377423111586
1771474800,25808.3,25810.55,25782.65,25782.65,25759.27242612682,25759.27242612682,0,0,0,0,25759.27242612682
1771475100,25783.6,25789.1,25769.65,25772.85,25761.093115298318,25761.093115298318,0,0,0,0,25761.093115298318
1771475400,25772.55,25786.55,25763,25786.55,25762.84240489446,25762.84240489446,0,0,0,0,25762.84240489446
1771475700,25785.85,25793.9,25776.05,25779.6,25764.5230948986,25764.5230948986,0,0,0,0,25764.5230948986
1771476000,25778.65,25783.3,25749.45,25756.45,25764.20650294179,25764.20650294179,0,0,0,0,25764.20650294179
1771476300,25757.75,25765.85,25746.9,25756.85,25763.902326355837,25763.902326355837,0,0,0,0,25763.902326355837
1771476600,25757.3,25761.75,25741.9,25754.05,25763.610078263453,25763.610078263453,0,0,0,0,25763.610078263453
1771476900,25752.8,25754.95,25732.35,25746.7,25763.329290880574,25763.329290880574,0,0,0,0,25763.329290880574
1771477200,25746.75,25752.4,25736.8,25739.5,25763.05951476761,25763.05951476761,0,0,0,0,25763.05951476761
1771477500,25739.95,25743.2,25713.3,25716.4,25762.800318110058,25762.800318110058,0,0,0,0,25762.800318110058
1771477800,25716.6,25739.5,25708.7,25735.05,25762.551286027312,25762.551286027312,0,0,0,0,25762.551286027312
1771478100,25735.2,25736.75,25718.05,25723.15,25762.312019908593,25762.312019908593,0,0,0,0,25762.312019908593
1771478400,25722.95,25737,25718.25,25733.65,25762.082136774923,25762.082136774923,0,0,0,0,25762.082136774923
1771478700,25732.75,25740.5,25719.95,25734.85,25761.861268666104,25761.861268666104,0,0,0,0,25761.861268666104
1771479000,25734.75,25746,25726.15,25734.9,25761.649062051747,25761.649062051747,0,0,0,0,25761.649062051747
1771479300,25734.8,25745.05,25726.25,25726.95,25761.445177265403,25761.445177265403,0,0,0,0,25761.445177265403
1771479600,25727.3,25736.85,25713.85,25715.8,25759.655170313818,25759.655170313818,0,0,0,0,25759.655170313818
1771479900,25715.3,25720.7,25703.65,25705.65,25757.935359713276,25757.935359713276,0,0,0,0,25757.935359713276
1771480200,25705.15,25709.75,25679.75,25683.25,25756.282992665696,25756.282992665696,0,0,0,0,25756.282992665696
1771480500,25682.4,25692.45,25681.15,25688.65,25754.695424325866,25754.695424325866,0,0,0,0,25754.695424325866
1771480800,25687.7,25693.1,25683.45,25686.95,25753.17011356799,25753.17011356799,0,0,0,0,25753.17011356799
1771481100,25686.45,25688.95,25671.45,25684.6,25751.704618918266,25751.704618918266,0,0,0,0,25751.704618918266
1771481400,25683.65,25685.65,25667.65,25678.9,25750.29659464696,25750.29659464696,0,0,0,0,25750.29659464696
1771481700,25679.35,25680.05,25658.25,25664.45,25748.943787013744,25748.943787013744,0,0,0,0,25748.943787013744
1771482000,25664.5,25664.65,25652.45,25658.65,25747.644030660264,25747.644030660264,0,0,0,0,25747.644030660264
1771482300,25657.2,25663.95,25650.55,25658.7,25746.395245144176,25746.395245144176,0,0,0,0,25746.395245144176
1771482600,25658.65,25661.6,25641.7,25652.1,25745.19543160911,25745.19543160911,0,0,0,0,25745.19543160911
1771482900,25652.95,25655.85,25636.85,25637.75,25744.042669585222,25744.042669585222,0,0,0,0,25744.042669585222
1771483200,25636.05,25636.55,25601,25603.5,25738.531192346585,25738.531192346585,0,0,0,0,25738.531192346585
1771483500,25602.85,25615.7,25586.75,25611.4,25733.23585147025,25733.23585147025,0,0,0,0,25733.23585147025
1771483800,25611.8,25639.7,25607.55,25633.35,25728.148171020435,25728.148171020435,0,0,0,0,25728.148171020435
1771484100,25631.9,25634.9,25614.05,25626,25723.260007451005,25723.260007451005,0,0,0,0,25723.260007451005
1771484400,25625.4,25630.7,25608.6,25614,25718.563536570575,25718.563536570575,0,0,0,0,25718.563536570575
1771484700,25613.75,25621.4,25591.85,25593.8,25714.051241018788,25714.051241018788,0,0,0,0,25714.051241018788
1771485000,25594.2,25602.55,25569.35,25582.55,25709.71589823374,25709.71589823374,0,0,0,0,25709.71589823374
1771485300,25580.7,25585.55,25567.75,25584.05,25705.550568891238,25705.550568891238,0,0,0,0,25705.550568891238
1771485600,25584.45,25613.4,25580.05,25592.2,25701.548585797464,25701.548585797464,0,0,0,0,25701.548585797464
1771485900,25593.35,25602.4,25590,25597.5,25697.703543217172,25697.703543217172,0,0,0,0,25697.703543217172
1771486200,25598.4,25599.95,25586.25,25598.45,25694.00928662042,25694.00928662042,0,0,0,0,25694.00928662042
1771486500,25597.75,25629.8,25597.5,25628,25690.459902831386,25690.459902831386,0,0,0,0,25690.459902831386
1771486800,25628.75,25631.4,25618.5,25624.55,25687.87520075957,25687.87520075957,0,0,0,0,25687.87520075957
1771487100,25623.85,25624.55,25598.5,25607,25685.39185955331,25685.39185955331,0,0,0,0,25685.39185955331
1771487400,25606.75,25634.3,25604.55,25630.75,25683.00590427671,25683.00590427671,0,0,0,0,25683.00590427671
1771487700,25630.6,25636.25,25604.7,25619.7,25680.7135158737,25680.7135158737,0,0,0,0,25680.7135158737
1771488000,25617.95,25620.55,25575.85,25591.3,25678.511025055122,25678.511025055122,1,0,0,0,25678.511025055122
1771488300,25591.05,25606.8,25578.65,25600.95,25676.39490642551,25676.39490642551,0,0,0,0,25676.39490642551
1771488600,25600.55,25608.9,25594.5,25600.55,25674.361772840195,25674.361772840195,0,0,0,0,25674.361772840195
1771488900,25600.5,25605.7,25584,25587.3,25672.408369983717,25672.408369983717,0,0,0,0,25672.408369983717
1771489200,25587.6,25591.25,25564.55,25579.95,25670.531571160827,25670.531571160827,0,0,0,0,25670.531571160827
1771489500,25581.9,25582.7,25561.7,25562.45,25668.728372291775,25668.728372291775,0,0,0,0,25668.728372291775
1771489800,25561.65,25569.2,25549.35,25552.5,25666.99588710386,25666.99588710386,0,0,0,0,25666.99588710386
1771490100,25552.55,25568.4,25545.3,25566.65,25665.331342511552,25665.331342511552,0,0,0,0,25665.331342511552
1771490400,25566.1,25577.45,25559.9,25571.4,25661.647760452277,25661.647760452277,0,0,0,0,25661.647760452277
1771490700,25570.9,25601.7,25568.3,25598.6,25658.108632591404,25658.108632591404,0,0,0,0,25658.108632591404
1771491000,25599.75,25609.95,25571.15,25580.95,25654.708294058408,25654.708294058408,0,0,0,0,25654.708294058408
1771491300,25579.65,25580.45,25544.9,25547.1,25651.44130213455,25651.44130213455,0,0,0,0,25651.44130213455
1771491600,25545.85,25572.05,25545.85,25564.55,25648.30242754104,25648.30242754104,0,0,0,0,25648.30242754104
1771491900,25564.05,25575.55,25561.15,25567.9,25645.286646068842,25645.286646068842,0,0,0,0,25645.286646068842
1771492200,25568.15,25573.15,25518.2,25518.25,25642.38913053673,25642.38913053673,0,0,0,0,25642.38913053673
1771492500,25517.55,25522.2,25488,25515.9,25639.6052430647,25639.6052430647,0,0,0,0,25639.6052430647
1771492800,25513.85,25525.6,25512.2,25522.7,25636.9305276504,25636.9305276504,0,0,0,0,25636.9305276504
1771493100,25520.55,25535.4,25511.1,25523.35,25634.36070303666,25634.36070303666,0,0,0,0,25634.36070303666
1771493400,25521.75,25521.75,25465.8,25504.65,25631.89165585875,25631.89165585875,0,0,0,0,25631.89165585875
1771493700,25504.4,25512.3,25448.6,25489.4,25629.51943406037,25629.51943406037,0,0,0,0,25629.51943406037
1771494000,25488.05,25498.95,25440.25,25447.6,25622.385338607022,25622.385338607022,0,0,0,0,25622.385338607022
1771494300,25447.55,25447.55,25407.8,25410.15,25615.531011602827,25615.531011602827,0,0,0,0,25615.531011602827
1771494600,25410.3,25412.95,25389.75,25404.45,25608.94548173605,25608.94548173605,0,0,0,0,25608.94548173605
1771494900,25403.45,25419.3,25388.75,25416.45,25601.39663931503,25601.39663931503,0,0,0,0,25601.39663931503
1771559100,25400.3,25485.85,25386.2,25452.9,25594.143829930126,25594.143829930126,0,0,0,0,25594.143829930126
1771559400,25453.25,25479.45,25431.55,25431.55,25587.17544444267,25587.17544444267,0,0,0,0,25587.17544444267
1771559700,25432,25432,25379.75,25382.1,25580.48032897433,25580.48032897433,0,0,0,0,25580.48032897433
1771560000,25381.75,25468.85,25381.75,25466.35,25574.047767053766,25574.047767053766,0,0,0,0,25574.047767053766
1771560300,25466.6,25479.4,25456.7,25469.15,25567.867462463422,25567.867462463422,0,0,0,0,25567.867462463422
1771560600,25469.45,25486.9,25450.35,25482.3,25561.929522758976,25561.929522758976,0,0,0,0,25561.929522758976
1771560900,25481.65,25515.35,25480.6,25507.9,25556.224443435094,25556.224443435094,0,0,0,0,25556.224443435094
1771561200,25508.05,25524.4,25496.6,25504.05,25550.74309271215,25550.74309271215,0,0,0,0,25550.74309271215
1771561500,25503.9,25524.7,25498.55,25520.8,25545.476696919515,25545.476696919515,0,0,0,0,25545.476696919515
1771561800,25520.25,25523.45,25491.95,25496.35,25540.416826452085,25540.416826452085,0,0,0,0,25540.416826452085
1771562100,25497.45,25512.6,25468.95,25475.1,25535.555382277493,25535.555382277493,0,0,0,0,25535.555382277493
1771562400,25475.4,25501.8,25474.3,25480.45,25533.394386894062,25533.394386894062,0,0,0,0,25533.394386894062
1771562700,25479.9,25543.7,25479.9,25538.05,25531.318136427628,25531.318136427628,0,0,0,0,25531.318136427628
1771563000,25538.55,25555.05,25531.5,25544.85,25529.323307548115,25529.323307548115,0,0,0,0,25529.323307548115
1771563300,25543.75,25572.65,25543.75,25550.8,25527.40670725211,25527.40670725211,0,0,0,0,25527.40670725211
1771563600,25550.95,25578.5,25550.95,25570.85,25525.565267752027,25525.565267752027,0,0,0,0,25525.565267752027
1771563900,25570.5,25578.4,25564.15,25578.4,25523.796041565674,25523.796041565674,0,0,0,0,25523.796041565674
1771564200,25576.65,25603.8,25576.3,25596.65,25522.096196798393,25522.096196798393,0,0,0,0,25522.096196798393
1771564500,25595.6,25606.5,25581.95,25588.75,25520.46301261022,25520.46301261022,0,0,0,0,25520.46301261022
1771564800,25588.85,25593.95,25577.05,25587.95,25518.8938748608,25518.8938748608,0,0,0,0,25518.8938748608
1771565100,25588.3,25593.85,25574.05,25584.2,25517.386271925083,25517.386271925083,0,0,0,0,25517.386271925083
1771565400,25584.85,25590.3,25569.3,25579.2,25515.93779067312,25515.93779067312,0,0,0,0,25515.93779067312
1771565700,25579.55,25586.35,25564.85,25571,25514.54611260751,25514.54611260751,0,0,0,0,25514.54611260751
1771566000,25570.4,25583.9,25560.75,25561.85,25516.401167015058,25516.401167015058,0,0,0,0,25516.401167015058
1771566300,25561.7,25582.95,25561.7,25577.8,25518.183474190937,25518.183474190937,0,0,0,0,25518.183474190937
1771566600,25577.65,25583.2,25562.15,25568.85,25519.895886967763,25519.895886967763,0,0,0,0,25519.895886967763
1771566900,25568.4,25597.05,25563.4,25585.5,25521.54114630236,25521.54114630236,0,0,0,0,25521.54114630236
1771567200,25586.2,25602.6,25580.25,25593.9,25523.12188566305,25523.12188566305,0,0,0,0,25523.12188566305
1771567500,25593.25,25605.2,25586.05,25599.65,25524.640635244894,25524.640635244894,0,0,0,0,25524.640635244894
1771567800,25599.75,25607.2,25595.45,25600.85,25526.099826019603,25526.099826019603,0,0,0,0,25526.099826019603
1771568100,25600.25,25620.7,25586.95,25592.4,25527.501793626678,25527.501793626678,0,0,0,0,25527.501793626678
1771568400,25592.3,25600.85,25582.65,25583.85,25528.848782111905,25528.848782111905,0,0,0,0,25528.848782111905
1771568700,25583.6,25610.75,25581.1,25598.15,25530.14294751928,25530.14294751928,0,0,0,0,25530.14294751928
1771569000,25597.8,25602.05,25580.55,25587.3,25531.386361342054,25531.386361342054,0,0,0,0,25531.386361342054
1771569300,25586.75,25594.05,25582.8,25592.8,25532.581013838444,25532.581013838444,0,0,0,0,25532.581013838444
1771569600,25592.45,25604.5,25591.2,25603.1,25535.346464276154,25535.346464276154,0,0,0,0,25535.346464276154
1771569900,25602.45,25640.1,25602.1,25634.9,25538.003465677088,25538.003465677088,0,0,0,0,25538.003465677088
1771570200,25635.2,25651.55,25635.2,25648.1,25540.556270944653,25540.556270944653,0,0,0,0,25540.556270944653
1771570500,25648.05,25663.55,25646.65,25653.45,25543.008966201727,25543.008966201727,0,0,0,0,25543.008966201727
1771570800,25652.95,25658.35,25640.6,25643,25545.36547733107,25545.36547733107,0,0,0,0,25545.36547733107
1771571100,25643.35,25649.2,25632,25632.75,25547.629576259264,25547.629576259264,0,0,0,0,25547.629576259264
1771571400,25633.35,25636.95,25604.95,25606.8,25549.804886994196,25549.804886994196,0,0,0,0,25549.804886994196
1771571700,25605.95,25623.85,25588.45,25608.55,25551.894891425796,25551.894891425796,0,0,0,0,25551.894891425796
1771572000,25607.55,25613.7,25600.65,25612.25,25553.902934899295,25553.902934899295,0,0,0,0,25553.902934899295
1771572300,25612.1,25613.2,25573.3,25594.6,25555.83223156991,25555.83223156991,0,0,0,0,25555.83223156991
1771572600,25594.25,25609.75,25585.5,25587.9,25557.68586954756,25557.68586954756,0,0,0,0,25557.68586954756
1771572900,25588.25,25588.9,25560.8,25561.95,25559.466815839813,25559.466815839813,0,0,0,0,25559.466815839813
1771573200,25562.35,25566.3,25535.75,25554.6,25559.27596031668,25559.27596031668,0,0,0,0,25559.27596031668
1771573500,25554.5,25559.15,25538.9,25546.3,25559.09258932387,25559.09258932387,0,0,0,0,25559.09258932387
1771573800,25545.65,25551.45,25532,25549.85,25558.916409350386,25558.916409350386,0,0,0,0,25558.916409350386
1771574100,25549.2,25573.3,25540.3,25568.5,25558.74713839547,25558.74713839547,0,0,0,0,25558.74713839547
1771574400,25567.5,25593.5,25565.65,25593.5,25558.584505517214,25558.584505517214,0,0,0,0,25558.584505517214
1771574700,25593.7,25609.6,25568.7,25573.2,25558.42825039889,25558.42825039889,0,0,0,0,25558.42825039889
1771575000,25574.75,25580.1,25556,25573,25558.278122932268,25558.278122932268,0,0,0,0,25558.278122932268
1771575300,25572.85,25587.4,25568.75,25580.9,25558.133882817277,25558.133882817277,0,0,0,0,25558.133882817277
1771575600,25581.55,25583.25,25565.15,25565.2,25557.995299177383,25557.995299177383,0,0,0,0,25557.995299177383
1771575900,25564.9,25602.9,25561.4,25601.15,25557.862150190034,25557.862150190034,0,0,0,0,25557.862150190034
1771576200,25600.75,25611.8,25593,25593,25557.7342227316,25557.7342227316,0,0,0,0,25557.7342227316
1771576500,25592.2,25601.85,25577.45,25596.15,25557.611312036242,25557.611312036242,0,0,0,0,25557.611312036242
1771576800,25595.85,25602.15,25591.8,25602.15,25559.35792725051,25559.35792725051,0,0,0,0,25559.35792725051
1771577100,25601.65,25632.8,25601.65,25630.55,25561.036047750487,25561.036047750487,0,0,0,0,25561.036047750487
1771577400,25630.5,25634.15,25602.5,25604.55,25562.64835960341,25562.64835960341,0,0,0,0,25562.64835960341
1771577700,25604.35,25607.3,25587.05,25591.1,25564.19744354053,25564.19744354053,0,0,0,0,25564.19744354053
1771578000,25592,25604.85,25585.9,25600.75,25565.68577908796,25565.68577908796,0,0,0,0,25565.68577908796
1771578300,25600.7,25617.45,25595.75,25607.75,25567.11574853549,25567.11574853549,0,0,0,0,25567.11574853549
1771578600,25607.5,25637.6,25607.05,25625.55,25568.489640749784,25568.489640749784,0,0,0,0,25568.489640749784
1771578900,25625.95,25652.85,25625.95,25649.85,25569.809654838027,25569.809654838027,0,0,0,0,25569.809654838027
1771579200,25649.95,25650.6,25614.6,25632.55,25571.07790366791,25571.07790366791,0,0,0,0,25571.07790366791
1771579500,25632.1,25642.8,25629.15,25642.8,25572.29641724956,25572.29641724956,0,0,0,0,25572.29641724956
1771579800,25646.9,25649.65,25595.3,25598,25573.467145984872,25573.467145984872,0,0,0,0,25573.467145984872
1771580100,25597.05,25598.8,25570.35,25574.2,25574.591963789386,25574.591963789386,0,0,0,0,25574.591963789386
1771580400,25573.7,25576.05,25563,25571.95,25574.488357366274,25574.488357366274,0,0,0,0,25574.488357366274
1771580700,25570.85,25572.6,25552.3,25554.45,25574.388813940146,25574.388813940146,0,0,0,0,25574.388813940146
1771581000,25553,25568.35,25538.9,25567,25574.293174177787,25574.293174177787,0,0,0,0,25574.293174177787
1771581300,25566.3,25577.45,25551.65,25565.9,25573.964030092382,25573.964030092382,0,0,0,0,25573.964030092382
1771818300,25678.7,25707.1,25626.5,25698.35,25573.647793618173,25573.647793618173,0,0,0,0,25573.647793618173
1771818600,25697.4,25741.2,25697.05,25737.35,25573.34395857432,25573.34395857432,0,0,0,0,25573.34395857432
1771818900,25736.3,25767.9,25732.55,25760,25573.05203863023,25573.05203863023,0,0,0,0,25573.05203863023
1771819200,25759.05,25771.45,25736.9,25740.5,25572.771566527084,25572.771566527084,0,0,0,0,25572.771566527084
1771819500,25740.4,25768.25,25728.5,25728.7,25572.502093329946,25572.502093329946,0,0,0,0,25572.502093329946
1771819800,25729,25740.5,25718.6,25730.25,25572.243187709162,25572.243187709162,0,0,0,0,25572.243187709162
1771820100,25732.2,25749,25727.15,25741.4,25571.99443524998,25571.99443524998,0,0,0,0,25571.99443524998
1771820400,25740.6,25746.65,25711.1,25716.8,25571.755437789197,25571.755437789197,0,0,0,0,25571.755437789197
1771820700,25717.9,25743.95,25711.95,25729.2,25571.525812777858,25571.525812777858,0,0,0,0,25571.525812777858
1771821000,25728.65,25735.5,25721.05,25729.55,25571.305192668922,25571.305192668922,0,0,0,0,25571.305192668922
1771821300,25730.35,25737.45,25717.95,25727.7,25571.093224328964,25571.093224328964,0,0,0,0,25571.093224328964
1771821600,25727.2,25731.25,25705.15,25717.85,25576.84839200234,25576.84839200234,0,0,0,0,25576.84839200234
1771821900,25717.35,25733.7,25712.85,25728.5,25582.377866825776,25582.377866825776,0,0,0,0,25582.377866825776
1771822200,25727.9,25733,25719.65,25725.5,25587.690499499276,25587.690499499276,0,0,0,0,25587.690499499276
1771822500,25726.3,25726.3,25695.95,25705.55,25592.79479363656,25592.79479363656,0,0,0,0,25592.79479363656
1771822800,25706.45,25709.65,25693.55,25700.2,25597.698919376304,25597.698919376304,0,0,0,0,25597.698919376304
1771823100,25700.1,25706.35,25684.15,25689.55,25602.410726459588,25602.410726459588,0,0,0,0,25602.410726459588
1771823400,25689.6,25690.5,25655.15,25656.8,25606.937756794505,25606.937756794505,0,0,0,0,25606.937756794505
1771823700,25656.95,25664.2,25646.6,25653.3,25611.287256528052,25611.287256528052,0,0,0,0,25611.287256528052
1771824000,25653.65,25677.7,25653.15,25671.9,25615.4661876446,25615.4661876446,0,0,0,0,25615.4661876446
1771824300,25671.8,25676.95,25665,25667.9,25619.48123910952,25619.48123910952,0,0,0,0,25619.48123910952
1771824600,25667.85,25692,25666.75,25683.6,25623.33883757581,25623.33883757581,0,0,0,0,25623.33883757581
1771824900,25683.15,25684.05,25652.3,25679.4,25627.045157670877,25627.045157670877,0,0,0,0,25627.045157670877
1771825200,25680.5,25697.95,25674.4,25696.55,25629.770837762215,25629.770837762215,0,0,0,0,25629.770837762215
1771825500,25696.1,25699.2,25673.45,25673.45,25632.389628438206,25632.389628438206,0,0,0,0,25632.389628438206
1771825800,25674.95,25678.4,25660.2,25663.25,25634.90572144063,25634.90572144063,0,0,0,0,25634.90572144063
1771826100,25663.2,25666,25652.5,25661.95,25637.323144129234,25637.323144129234,0,0,0,0,25637.323144129234
1771826400,25662,25662.4,25654.85,25655.2,25639.645765928086,25639.645765928086,0,0,0,0,25639.645765928086
1771826700,25655.05,25670.85,25651.85,25668.35,25641.87730451914,25641.87730451914,0,0,0,0,25641.87730451914
1771827000,25668.6,25671.2,25662.15,25667.85,25644.0213317929,25644.0213317929,0,0,0,0,25644.0213317929
1771827300,25667.65,25671.2,25634.95,25648.3,25646.08127956573,25646.08127956573,0,0,0,0,25646.08127956573
1771827600,25648.7,25664.75,25631.65,25658.9,25648.060445072955,25648.060445072955,0,0,0,0,25648.060445072955
1771827900,25658.8,25666.45,25648.6,25648.95,25649.961996246566,25649.961996246566,0,0,0,0,25649.961996246566
1771828200,25649.45,25664.4,25646.05,25660.55,25651.788976785916,25651.788976785916,0,0,0,0,25651.788976785916
1771828500,25660.5,25673.35,25657.05,25664.7,25653.544311029607,25653.544311029607,0,0,0,0,25653.544311029607
1771828800,25664.75,25673.3,25651.55,25662,25653.875906675505,25653.875906675505,0,0,0,0,25653.875906675505
1771829100,25661.6,25682.95,25660.2,25670.45,25654.19449857058,25654.19449857058,0,0,0,0,25654.19449857058
1771829400,25669.95,25673.5,25653.15,25654.85,25654.500596665854,25654.500596665854,0,0,0,0,25654.500596665854
1771829700,25654.75,25658.95,25647.65,25651.35,25654.794690914252,25654.794690914252,0,0,0,0,25654.794690914252
1771830000,25651.9,25655.55,25636.4,25654.1,25655.07725205487,25655.07725205487,0,0,0,0,25655.07725205487
1771830300,25653.85,25664.1,25653.2,25661.85,25655.348732366445,25655.348732366445,0,0,0,0,25655.348732366445
1771830600,25660.75,25684.85,25660.15,25684.85,25655.60956639129,25655.60956639129,0,0,0,0,25655.60956639129
1771830900,25685,25690.85,25661.75,25663.15,25655.860171630848,25655.860171630848,0,0,0,0,25655.860171630848
1771831200,25662.7,25668.95,25643.55,25655.9,25656.100949213953,25656.100949213953,0,0,0,0,25656.100949213953
1771831500,25655.75,25657.65,25636.75,25638.35,25656.332284538898,25656.332284538898,0,0,0,0,25656.332284538898
1771831800,25638.05,25643.15,25631.55,25638.25,25656.554547890315,25656.554547890315,0,0,0,0,25656.554547890315
1771832100,25639.5,25654.9,25639,25649.95,25656.76809503187,25656.76809503187,0,0,0,0,25656.76809503187
1771832400,25649.1,25657.6,25636.15,25637.5,25656.012483461993,25656.012483461993,0,0,0,0,25656.012483461993
1771832700,25636.7,25653.25,25627.7,25645.2,25655.286503718384,25655.286503718384,0,0,0,0,25655.286503718384
1771833000,25644.85,25659,25644.05,25655.05,25654.588993768644,25654.588993768644,0,0,0,0,25654.588993768644
1771833300,25655.1,25668.45,25652.65,25667.4,25653.918837150268,25653.918837150268,0,0,0,0,25653.918837150268
1771833600,25667.45,25680.3,25646.45,25646.9,25653.27496118359,25653.27496118359,0,0,0,0,25653.27496118359
1771833900,25648.05,25652.6,25640.25,25643.85,25652.656335254822,25652.656335254822,0,0,0,0,25652.656335254822
1771834200,25647.15,25666.75,25632.35,25663.4,25652.061969166396,25652.061969166396,0,0,0,0,25652.061969166396
1771834500,25663.1,25669.4,25652.2,25652.2,25651.490911552028,25651.490911552028,0,0,0,0,25651.490911552028
1771834800,25653,25660.7,25650.75,25652.55,25650.94224835391,25650.94224835391,0,0,0,0,25650.94224835391
1771835100,25652.75,25656.35,25637.95,25637.95,25650.41510135964,25650.41510135964,0,0,0,0,25650.41510135964
1771835400,25638.4,25643,25609.35,25623.75,25649.908626796514,25649.908626796514,0,0,0,0,25649.908626796514
1771835700,25623.65,25638.3,25618.5,25626.9,25649.422013980966,25649.422013980966,0,0,0,0,25649.422013980966
1771836000,25627.25,25633.3,25615,25629.85,25648.654484020928,25648.654484020928,0,0,0,0,25648.654484020928
1771836300,25630.7,25644.35,25619.75,25643.65,25647.91705327501,25647.91705327501,0,0,0,0,25647.91705327501
1771836600,25643.55,25651.35,25638.5,25648.4,25647.20854138187,25647.20854138187,0,0,0,0,25647.20854138187
1771836900,25648,25673.95,25641.45,25673.45,25646.52781426886,25646.52781426886,0,0,0,0,25646.52781426886
1771837200,25673.65,25709.45,25673.35,25693.6,25645.873782336745,25645.873782336745,0,0,0,0,25645.873782336745
1771837500,25694.3,25702.75,25676.55,25680.5,25645.245398715695,25645.245398715695,0,0,0,0,25645.245398715695
1771837800,25680.05,25684.2,25661.75,25670.95,25644.64165758959,25644.64165758959,0,0,0,0,25644.64165758959
1771838100,25670.05,25699.75,25668.1,25698.55,25644.061592586077,25644.061592586077,0,0,0,0,25644.061592586077
1771838400,25697.95,25699.85,25672.8,25678.85,25643.50427522976,25643.50427522976,0,0,0,0,25643.50427522976
1771838700,25679.15,25683.55,25669.6,25673,25642.968813456042,25642.968813456042,0,0,0,0,25642.968813456042
1771839000,25674.15,25724.3,25674.15,25717.2,25642.454350183256,25642.454350183256,0,0,0,0,25642.454350183256
1771839300,25718.25,25728.95,25708.9,25710.6,25641.960061940776,25641.960061940776,0,0,0,0,25641.960061940776
1771839600,25710.2,25717.95,25705.7,25710.75,25644.65770657055,25644.65770657055,0,0,0,0,25644.65770657055
1771839900,25712.1,25722.4,25709.2,25716.15,25647.24956121484,25647.24956121484,0,0,0,0,25647.24956121484
1771840200,25716.25,25719.25,25705.5,25717.3,25649.739774500533,25649.739774500533,0,0,0,0,25649.739774500533
1771840500,25719.3,25722.5,25700,25704.25,25651.877430402474,25651.877430402474,0,0,0,0,25651.877430402474
1771904700,25618.9,25631.4,25570.55,25571.45,25653.9312566612,25653.9312566612,0,0,0,0,25653.9312566612
1771905000,25570.3,25581.4,25548.7,25560,25655.904540713702,25655.904540713702,0,0,0,0,25655.904540713702
1771905300,25559.4,25570.5,25547.15,25548.65,25657.80044107787,25657.80044107787,0,0,0,0,25657.80044107787
1771905600,25548.6,25549.75,25507.75,25513.9,25659.62199240815,25659.62199240815,0,0,0,0,25659.62199240815
1771905900,25512.8,25528.45,25506.2,25508.15,25661.372110352928,25661.372110352928,0,0,0,0,25661.372110352928
1771906200,25507.65,25514.55,25482.85,25499.45,25663.05359622144,25663.05359622144,0,0,0,0,25663.05359622144
1771906500,25500.3,25535.6,25497.35,25525.35,25664.66914146766,25664.66914146766,0,0,0,0,25664.66914146766
1771906800,25525.25,25526.3,25494.95,25511.6,25666.221331998342,25666.221331998342,0,0,0,0,25666.221331998342
1771907100,25511.65,25520.4,25510.1,25516.35,25667.712652312133,25667.712652312133,0,0,0,0,25667.712652312133
1771907400,25516.5,25525.3,25506.85,25514.05,25669.145489476363,25669.145489476363,0,0,0,0,25669.145489476363
1771907700,25513.25,25532.65,25513,25516.25,25670.52213694788,25670.52213694788,0,0,0,0,25670.52213694788
1771908000,25515.7,25517.55,25483.8,25484.7,25663.234994322473,25663.234994322473,0,0,0,0,25663.234994322473
1771908300,25484,25501.45,25474.35,25500.3,25656.2336219961,25656.2336219961,0,0,0,0,25656.2336219961
1771908600,25500.5,25515,25487.3,25488.5,25649.50681329037,25649.50681329037,0,0,0,0,25649.50681329037
1771908900,25487.85,25499.8,25486.6,25495.5,25643.04380100447,25643.04380100447,0,0,0,0,25643.04380100447
1771909200,25495.1,25510.35,25493.55,25500.7,25636.834240180768,25636.834240180768,0,0,0,0,25636.834240180768
1771909500,25499.65,25508.25,25499.45,25504,25630.86819154623,25630.86819154623,0,0,0,0,25630.86819154623
1771909800,25503.85,25513.25,25492.5,25498.1,25625.13610560324,25625.13610560324,0,0,0,0,25625.13610560324
1771910100,25497.9,25499.65,25471.6,25472.45,25619.62880734429,25619.62880734429,0,0,0,0,25619.62880734429
1771910400,25472.05,25481.15,25460.7,25465.35,25614.337481566083,25614.337481566083,0,0,0,0,25614.337481566083
1771910700,25465.65,25476.3,25462.4,25471.5,25609.25365875957,25609.25365875957,0,0,0,0,25609.25365875957
1771911000,25470.35,25487.85,25470.35,25484.65,25604.369201553312,25604.369201553312,0,0,0,0,25604.369201553312
1771911300,25484.55,25501.1,25480.4,25495.55,25599.676291688476,25599.676291688476,0,0,0,0,25599.676291688476
1771911600,25495.5,25512.5,25494.45,25505.85,25595.99682926932,25595.99682926932,0,0,0,0,25595.99682926932
1771911900,25505.7,25512.05,25497.1,25509.25,25592.461659494053,25592.461659494053,0,0,0,0,25592.461659494053
