time,open,high,low,close,HTF MA,HTF MA
1767130200,4346.71,4349.615,4334.8,4339.395,4409.570099999995,4398.361606521804
1767135600,4341.77,4346.755,4332.38,4334.285,4409.570099999995,4398.361606521804
1767137400,4334.28,4343.05,4328.125,4339.12,4405.729399999996,4396.038406266047
1767139200,4339.07,4344.175,4332.985,4336.855,4405.729399999996,4396.038406266047
1767141000,4336.825,4346.63,4332.765,4342.515,4402.103499999995,4393.939449157574
1767142800,4342.5,4360.82,4336.85,4354.835,4402.103499999995,4393.939449157574
1767144600,4354.725,4373.59,4354.415,4365.995,4398.802399999995,4392.8435884062965
1767146400,4365.955,4371.425,4357.765,4361.315,4398.802399999995,4392.8435884062965
1767148200,4361.49,4371.33,4346.635,4348.905,4395.116299999995,4391.12050650801
1767150000,4348.95,4359.91,4341.075,4348.675,4395.116299999995,4391.12050650801
1767151800,4348.645,4353.95,4345.57,4348.66,4391.547899999995,4389.455388605736
1767153600,4348.685,4351.375,4342.41,4346.445,4391.547899999995,4389.455388605736
1767155400,4346.435,4348.37,4330.69,4332.865,4388.259199999995,4387.23615768002
1767157200,4332.865,4343.155,4329.295,4342.645,4388.259199999995,4387.23615768002
1767159000,4342.69,4343.22,4276.685,4285.815,4384.028999999994,4383.2588573788435
1767160800,4286.105,4309.28,4274.025,4307.86,4384.028999999994,4383.2588573788435
1767162600,4307.73,4329.415,4304.98,4328.065,4380.341799999994,4381.094392383595
1767164400,4328.135,4335.23,4323.755,4333.04,4380.341799999994,4381.094392383595
1767166200,4333.075,4334.865,4326.785,4331.12,4376.630799999994,4379.1346122901205
1767168000,4331.16,4333.105,4320.285,4326.11,4376.630799999994,4379.1346122901205
1767169800,4326.09,4326.51,4303.325,4307.74,4372.469099999994,4376.334823572861
1767171600,4307.71,4327.715,4307.325,4324,4372.469099999994,4376.334823572861
1767173400,4323.935,4337.48,4323.605,4325.66,4368.848999999995,4374.347575589612
1767175200,4325.675,4331.455,4319.685,4319.895,4368.848999999995,4374.347575589612
1767177000,4319.88,4319.88,4303.42,4306.705,4365.480999999994,4371.6949255664895
1767178800,4306.605,4316.07,4304.215,4311.545,4365.480999999994,4371.6949255664895
1767180600,4311.52,4316.735,4307.935,4311.26,4362.210699999994,4369.324928485451
1767182400,4311.2,4312.845,4303.255,4307.14,4362.210699999994,4369.324928485451
1767184200,4307.2,4318.35,4306.75,4313.99,4359.269799999994,4367.154931289943
1767186000,4313.995,4329.575,4308.205,4328.86,4359.269799999994,4367.154931289943
1767187800,4328.545,4348.395,4325.86,4346.105,4356.748299999995,4366.329443788377
1767189600,4345.995,4348.74,4332.865,4337.17,4356.748299999995,4366.329443788377
1767191400,4337.12,4353.445,4332.825,4346.03,4354.450199999994,4365.533387169225
1767193200,4345.97,4346.285,4327.005,4337.28,4354.450199999994,4365.533387169225
1767195000,4337.355,4341.565,4327.285,4337.61,4352.264699999994,4364.438352378274
1767196800,4337.675,4339.95,4321.89,4325.565,4352.264699999994,4364.438352378274
1767198600,4325.6,4329.855,4317.235,4323.16,4349.439599999994,4362.81959346148
1767200400,4323.175,4328.525,4318.33,4320.875,4349.439599999994,4362.81959346148
1767202200,4320.845,4329.715,4319.2,4322.085,4347.446599999994,4361.222158423774
1767204000,4322.005,4331.78,4321.865,4328.635,4347.446599999994,4361.222158423774
1767205800,4328.61,4329.13,4315.91,4319.815,4346.637399999994,4359.598348289508
1767207600,4319.975,4323.08,4315.85,4317.74,4346.637399999994,4359.598348289508
1767209400,4317.765,4318.155,4307.94,4311.55,4346.359299999994,4357.7140993369785
1767211200,4311.56,4319.2,4304.645,4315.06,4346.359299999994,4357.7140993369785
1767213000,4315.04,4324.915,4307.15,4313.575,4345.798999999994,4355.98315426494
1767214800,4313.67,4314.95,4307.465,4310.285,4345.798999999994,4355.98315426494
1767216600,4310.265,4322.61,4309.725,4322.61,4345.686099999994,4354.674403117295
