time,open,high,low,close,HTF MA,HTF MA
1778169600,4729.31,4729.87,4704.575,4715.24,4672.785699999992,4681.734363558749
1778173200,4715.235,4719.685,4687.92,4711.44,4675.425099999992,4682.899290478013
1778176800,4711.445,4716.09,4695.535,4709.64,4677.970099999992,4683.947945753385
1778180400,4709.62,4712.93,4697.98,4703.045,4680.657299999992,4684.696849841488
1778184000,4703.055,4719.195,4686.28,4687.18,4683.174999999992,4684.794228279076
1778191200,4694.565,4699.605,4682.045,4686.095,4685.698099999991,4684.8452389347985
1778194800,4686.115,4705.74,4684.845,4704.405,4688.566899999992,4685.612288388335
1778198400,4704.385,4709.615,4694.125,4701.38,4691.489299999992,4686.230630020165
1778202000,4701.3,4725.71,4700.45,4722.97,4694.797999999992,4687.671389627218
1778205600,4723.145,4732.885,4706.995,4713.57,4697.5991999999915,4688.687021406542
1778209200,4713.565,4731.185,4711.405,4719.735,4700.116499999992,4689.904589194521
1778212800,4719.72,4723.315,4709.31,4711.13,4701.963099999992,4690.736958245716
1778216400,4711.22,4731.39,4709.675,4727.62,4703.990999999992,4692.183352040001
1778220000,4727.605,4734.895,4712.665,4725.94,4705.690799999991,4693.50714215608
1778223600,4725.855,4726.725,4697.045,4707.925,4706.976299999991,4694.072548346037
1778227200,4707.965,4723.84,4706.72,4715.76,4708.315199999991,4694.9230366461925
1778230800,4715.755,4723.13,4707.605,4712.015,4709.291099999991,4695.593309718891
1778234400,4711.915,4727.85,4711.24,4719.82,4710.2983999999915,4696.543376004424
1778238000,4719.8,4727.495,4713.91,4717.9,4711.029199999991,4697.380890670917
1778241600,4717.87,4732.125,4702.88,4724.485,4711.507299999991,4698.443796919117
1778245200,4724.395,4748.015,4716.51,4747.85,4712.429799999991,4700.381295079152
1778248800,4747.84,4749.58,4713.495,4716.01,4712.389899999991,4700.994185468205
1778252400,4716.02,4721.065,4702.055,4707.22,4712.6944999999905,4701.2383350576865
1778256000,4707.23,4720.28,4705.55,4712.525,4713.279199999991,4701.68094936915
