Datetime,Open,High,Low,Close,Volume
2025-04-24 11:00:00+00:00,3329.71,3335.3399999999997,3326.74,3334.05,38
2025-04-24 11:15:00+00:00,3334.6600000000003,3341.88,3334.05,3341.88,38
2025-04-24 11:30:00+00:00,3341.88,3342.7900000000004,3335.9500000000003,3337.33,38
2025-04-24 11:45:00+00:00,3337.2899999999995,3339.4900000000002,3335.55,3336.1600000000003,40
2025-04-24 12:00:00+00:00,3338.02,3340.7000000000003,3336.0,3336.21,38
2025-04-24 12:15:00+00:00,3336.97,3339.6,3336.37,3337.71,39
2025-04-24 12:30:00+00:00,3335.84,3343.42,3335.84,3337.5699999999997,39
2025-04-24 12:45:00+00:00,3336.73,3341.04,3336.2,3336.2,39
2025-04-24 13:00:00+00:00,3334.35,3336.2,3328.08,3328.15,39
2025-04-24 13:15:00+00:00,3329.34,3332.4999999999995,3326.04,3330.96,37
2025-04-24 13:30:00+00:00,3331.2,3332.65,3316.2899999999995,3316.4800000000005,40
2025-04-24 13:45:00+00:00,3317.26,3320.16,3313.43,3315.02,39
2025-04-24 14:00:00+00:00,3313.74,3317.9399999999996,3307.3500000000004,3314.9799999999996,38
2025-04-24 14:15:00+00:00,3313.26,3318.99,3309.2599999999998,3318.02,36
2025-04-24 14:30:00+00:00,3318.55,3326.02,3317.7200000000003,3325.0899999999997,37
2025-04-24 14:45:00+00:00,3327.5099999999998,3329.01,3324.61,3327.3100000000004,39
2025-04-24 15:00:00+00:00,3326.41,3326.9199999999996,3323.2499999999995,3325.9,38
2025-04-24 15:15:00+00:00,3326.96,3326.96,3319.6800000000003,3324.3500000000004,38
2025-04-24 15:30:00+00:00,3324.39,3329.16,3323.7699999999995,3325.0199999999995,37
2025-04-24 15:45:00+00:00,3323.82,3330.22,3321.4,3329.07,38
2025-04-24 16:00:00+00:00,3329.58,3335.05,3328.59,3334.89,38
2025-04-24 16:15:00+00:00,3334.1499999999996,3334.1499999999996,3328.2,3329.26,38
2025-04-24 16:30:00+00:00,3328.5599999999995,3329.23,3322.57,3327.27,39
2025-04-24 16:45:00+00:00,3325.6099999999997,3331.42,3325.6099999999997,3331.11,37
2025-04-24 17:00:00+00:00,3330.11,3334.3,3328.7,3333.92,38
2025-04-24 17:15:00+00:00,3334.3,3337.4800000000005,3332.8900000000003,3336.6,40
2025-04-24 17:30:00+00:00,3334.44,3337.9400000000005,3333.0299999999997,3333.5,39
2025-04-24 17:45:00+00:00,3334.13,3337.1099999999997,3333.5,3336.34,39
2025-04-24 18:00:00+00:00,3335.93,3338.9900000000002,3335.0599999999995,3338.2700000000004,40
2025-04-24 18:15:00+00:00,3338.29,3339.32,3336.2,3338.2799999999997,41
2025-04-24 18:30:00+00:00,3337.25,3338.17,3334.2400000000002,3335.05,39
2025-04-24 18:45:00+00:00,3335.48,3336.07,3333.7499999999995,3334.89,39
2025-04-24 19:00:00+00:00,3334.63,3336.2200000000003,3332.4,3336.2200000000003,41
2025-04-24 19:15:00+00:00,3336.06,3337.18,3335.0699999999997,3336.8299999999995,39
2025-04-24 19:30:00+00:00,3337.49,3341.42,3336.2300000000005,3341.42,38
2025-04-24 19:45:00+00:00,3341.9300000000003,3346.44,3340.86,3342.41,39
2025-04-24 20:00:00+00:00,3340.3,3342.2999999999997,3338.24,3339.2500000000005,39
2025-04-24 20:15:00+00:00,3340.06,3341.6200000000003,3338.2000000000003,3340.92,41
2025-04-24 20:30:00+00:00,3342.22,3345.7799999999997,3340.81,3344.9199999999996,39
2025-04-24 20:45:00+00:00,3345.67,3349.66,3344.57,3348.4599999999996,39
2025-04-24 21:00:00+00:00,3348.4599999999996,3348.6,3348.4599999999996,3348.6,2
2025-04-24 22:00:00+00:00,3350.5400000000004,3354.78,3313.7000000000003,3313.7000000000003,12
2025-04-24 22:15:00+00:00,3313.7000000000003,3363.2700000000004,3313.7000000000003,3363.2700000000004,39
2025-04-24 22:30:00+00:00,3366.15,3369.54,3360.9,3364.99,41
2025-04-24 22:45:00+00:00,3363.62,3366.81,3360.5,3366.81,42
2025-04-24 23:00:00+00:00,3363.45,3366.4399999999996,3357.2,3361.12,46
2025-04-24 23:15:00+00:00,3361.12,3361.12,3351.6,3354.67,41
2025-04-24 23:30:00+00:00,3352.1,3353.6,3347.9200000000005,3350.8799999999997,41
2025-04-24 23:45:00+00:00,3351.56,3354.33,3347.1499999999996,3348.6400000000003,42
2025-04-25 00:00:00+00:00,3347.7900000000004,3357.94,3347.7900000000004,3355.59,39
2025-04-25 00:15:00+00:00,3355.2999999999997,3360.74,3355.2999999999997,3358.01,39
2025-04-25 00:30:00+00:00,3357.41,3360.6,3348.2799999999997,3351.3399999999997,38
2025-04-25 00:45:00+00:00,3351.37,3357.3099999999995,3349.7,3356.4599999999996,42
2025-04-25 01:00:00+00:00,3357.64,3361.9199999999996,3353.21,3356.5200000000004,40
2025-04-25 01:15:00+00:00,3354.97,3355.8500000000004,3348.2799999999997,3349.58,38
2025-04-25 01:30:00+00:00,3352.7000000000003,3353.87,3348.21,3349.31,39
2025-04-25 01:45:00+00:00,3349.37,3350.21,3342.2999999999997,3344.3199999999997,41
2025-04-25 02:00:00+00:00,3345.02,3352.66,3343.78,3352.2799999999997,39
2025-04-25 02:15:00+00:00,3352.32,3352.5199999999995,3346.06,3347.3300000000004,39
2025-04-25 02:30:00+00:00,3347.7299999999996,3349.92,3344.5299999999997,3346.1400000000003,39
2025-04-25 02:45:00+00:00,3345.98,3348.09,3345.4100000000003,3347.3399999999997,38
2025-04-25 03:00:00+00:00,3348.8599999999997,3350.58,3346.13,3349.72,40
2025-04-25 03:15:00+00:00,3348.79,3352.8300000000004,3348.33,3348.91,39
2025-04-25 03:30:00+00:00,3348.2500000000005,3349.3199999999997,3342.04,3343.43,40
2025-04-25 03:45:00+00:00,3341.7500000000005,3344.5099999999998,3324.07,3324.07,39
2025-04-25 04:00:00+00:00,3322.6500000000005,3327.27,3317.68,3319.69,40
2025-04-25 04:15:00+00:00,3321.7599999999998,3325.8500000000004,3317.68,3323.14,39
2025-04-25 04:30:00+00:00,3323.0,3323.0,3316.31,3322.17,39
2025-04-25 04:45:00+00:00,3322.79,3325.77,3320.67,3324.4100000000003,39
2025-04-25 05:00:00+00:00,3325.35,3326.82,3319.2599999999998,3320.5099999999998,39
2025-04-25 05:15:00+00:00,3320.77,3320.77,3316.79,3318.56,39
2025-04-25 05:30:00+00:00,3318.23,3318.56,3306.66,3307.3599999999997,39
2025-04-25 05:45:00+00:00,3309.02,3309.02,3288.1800000000003,3292.89,37
2025-04-25 06:00:00+00:00,3294.45,3297.1800000000003,3287.44,3288.3199999999997,35
2025-04-25 06:15:00+00:00,3289.07,3297.87,3288.63,3296.87,40
2025-04-25 06:30:00+00:00,3299.0899999999997,3305.3100000000004,3296.29,3305.3100000000004,36
2025-04-25 06:45:00+00:00,3305.36,3305.36,3299.32,3303.95,37
2025-04-25 07:00:00+00:00,3304.11,3309.2599999999998,3303.38,3309.2599999999998,35
2025-04-25 07:15:00+00:00,3309.21,3313.54,3305.3999999999996,3306.1899999999996,39
2025-04-25 07:30:00+00:00,3305.47,3309.65,3305.15,3305.15,40
2025-04-25 07:45:00+00:00,3304.58,3308.0199999999995,3304.3399999999997,3306.52,37
2025-04-25 08:00:00+00:00,3306.0,3307.38,3296.02,3296.02,37
2025-04-25 08:15:00+00:00,3295.95,3300.87,3291.7599999999998,3300.87,36
2025-04-25 08:30:00+00:00,3300.88,3302.99,3297.82,3301.45,37
2025-04-25 08:45:00+00:00,3300.69,3305.11,3300.69,3302.72,38
2025-04-25 09:00:00+00:00,3303.8100000000004,3308.23,3303.7200000000003,3305.27,39
2025-04-25 09:15:00+00:00,3304.38,3306.28,3301.33,3304.56,39
2025-04-25 09:30:00+00:00,3302.81,3302.81,3298.2200000000003,3298.94,39
2025-04-25 09:45:00+00:00,3298.67,3299.1400000000003,3292.0099999999998,3292.5200000000004,39
2025-04-25 10:00:00+00:00,3292.5899999999997,3299.19,3292.5899999999997,3298.15,39
2025-04-25 10:15:00+00:00,3297.8399999999997,3304.25,3297.1299999999997,3304.25,38
2025-04-25 10:30:00+00:00,3304.64,3305.9100000000003,3301.47,3303.4,39
2025-04-25 10:45:00+00:00,3302.66,3303.4,3297.87,3297.87,40
2025-04-25 11:00:00+00:00,3299.77,3300.75,3296.93,3298.21,39
2025-04-25 11:15:00+00:00,3298.89,3298.89,3294.6800000000003,3297.91,39
2025-04-25 11:30:00+00:00,3296.5800000000004,3299.4199999999996,3288.63,3288.63,39
2025-04-25 11:45:00+00:00,3290.8700000000003,3294.8399999999997,3290.32,3293.7699999999995,38
2025-04-25 12:00:00+00:00,3293.7799999999997,3299.8199999999997,3293.15,3293.15,39
2025-04-25 12:15:00+00:00,3293.23,3302.4900000000002,3292.1299999999997,3298.1099999999997,37
2025-04-25 12:30:00+00:00,3297.73,3298.42,3291.31,3295.0199999999995,39
2025-04-25 12:45:00+00:00,3296.1,3297.7000000000003,3292.83,3292.9199999999996,40
2025-04-25 13:00:00+00:00,3288.87,3292.83,3278.9300000000003,3284.48,38
2025-04-25 13:15:00+00:00,3282.37,3285.97,3268.83,3272.7799999999997,37
2025-04-25 13:30:00+00:00,3269.9,3279.4599999999996,3265.8799999999997,3279.4599999999996,36
2025-04-25 13:45:00+00:00,3280.28,3283.87,3277.7,3281.19,38
2025-04-25 14:00:00+00:00,3278.7,3285.66,3276.4300000000003,3283.32,35
2025-04-25 14:15:00+00:00,3281.66,3285.7799999999997,3278.07,3285.65,39
2025-04-25 14:30:00+00:00,3285.4399999999996,3285.9500000000003,3280.4400000000005,3281.7,39
2025-04-25 14:45:00+00:00,3280.8399999999997,3282.2999999999997,3275.42,3277.89,39
2025-04-25 15:00:00+00:00,3278.6000000000004,3280.5000000000005,3271.44,3272.5099999999998,38
2025-04-25 15:15:00+00:00,3272.87,3274.65,3270.6699999999996,3272.4300000000003,39
2025-04-25 15:30:00+00:00,3272.47,3279.74,3271.75,3279.74,40
2025-04-25 15:45:00+00:00,3278.81,3284.93,3278.5399999999995,3283.0000000000005,38
2025-04-25 16:00:00+00:00,3283.1499999999996,3284.3399999999997,3281.43,3283.8599999999997,39
2025-04-25 16:15:00+00:00,3283.41,3283.8599999999997,3281.2999999999997,3283.2099999999996,40
2025-04-25 16:30:00+00:00,3283.7299999999996,3285.4100000000003,3280.6499999999996,3280.6499999999996,39
2025-04-25 16:45:00+00:00,3281.24,3287.17,3280.35,3285.1699999999996,39
