time,open,high,low,close,HTF MA,HTF EMA
1637704800,1789.076,1796.16,1788.575,1795.065,1800.5198551142691,1828.4411831266461
1637719200,1795.065,1795.95,1792.78,1795.66,1799.0769333074995,1826.3262680862174
1637733600,1795.66,1796.456,1790.42,1792.115,1797.5934436755217,1824.1190895000097
1637748000,1792.115,1792.91,1781.91,1784.615,1795.0411133761622,1821.5704385645251
1637762400,1784.615,1791.46,1778.615,1785.46,1792.7971300379802,1819.2407328506847
1637776800,1785.46,1789.605,1782.6,1788.575,1791.3501200626654,1817.262298473221
1637791200,1788.575,1793.34,1786.12,1791.95,1791.3311000036367,1815.6292469588197
1637805600,1791.95,1794.34,1791.53,1792.965,1791.6063933918906,1814.1670374776056
1637820000,1792.965,1795.146,1792.03,1793.125,1792.0338637915215,1812.8094866725987
1637834400,1793.125,1793.125,1789.395,1791.276,1791.7998671999133,1811.4202294679149
1637848800,1791.276,1792.175,1788.005,1788.54,1791.2257559849986,1809.9440856312751
1637877600,1788.54,1794.405,1788.54,1792.486,1791.4445317283114,1808.8177575260315
1637892000,1792.486,1799.556,1791.885,1797.505,1792.6450800959933,1808.0879022017714
1637906400,1797.505,1809.96,1797.485,1809.91,1795.7080758048537,1808.2054568984313
1637920800,1809.91,1815.57,1799.055,1805.64,1798.6388714553677,1808.0399435501454
1637935200,1805.64,1808.14,1780.41,1785.95,1796.967060120803,1806.614785901749
1637949600,1785.95,1793.215,1784.11,1793.035,1796.7133788226865,1805.7386706822813
1638136800,1793.035,1796.065,1769.8,1795.316,1796.3738926557182,1805.0662403156825
1638151200,1795.316,1796.73,1791.265,1795.875,1795.9846859935283,1804.4732570695094
1638165600,1795.875,1799.465,1792.11,1799.345,1796.2260950689683,1804.1424017747024
1638180000,1799.345,1799.495,1786.945,1787.006,1795.3562913983276,1803.036827466657
1638194400,1787.006,1790.01,1782.535,1784.265,1793.1037366735575,1801.825741823647
1638208800,1784.265,1785.846,1781.23,1784.84,1790.9314923192983,1800.7298875124438
1638223200,1784.84,1789.105,1783.1,1788.57,1790.202906118471,1799.9453786406732
1638237600,1788.57,1796.005,1787.89,1795.96,1790.3349521368525,1799.688257438049
1638252000,1795.96,1798.595,1790.045,1797.075,1791.165673040792,1799.5196601839814
1638266400,1797.075,1797.885,1789.216,1795.82,1791.9113676959855,1799.2809724301762
1638280800,1795.82,1808.86,1769.975,1774.425,1789.8598671988882,1797.6773613056487
1638295200,1774.425,1777.86,1770.95,1774.68,1786.273676388839,1796.193660576252
1638309600,1774.68,1778.55,1772.304,1775.366,1784.3245146335266,1794.8499405390744
1638324000,1775.366,1794.7,1775.175,1790.75,1783.7822917773558,1794.5854282462308
1638338400,1790.75,1792.17,1776.736,1782.96,1783.7282631586938,1793.8354006174418
1638352800,1782.96,1790.6,1781.965,1788.15,1784.373937620416,1793.4686005776068
1638367200,1788.15,1792.29,1781.5,1784.196,1784.7778111987766,1792.8703682822772
1638381600,1784.196,1784.23,1777.42,1781.96,1783.991825037527,1792.1664735543884
1638396000,1781.96,1783.455,1779.725,1780.22,1783.4604001490466,1791.395733325073
1638410400,1780.22,1781.965,1775.26,1776.155,1782.2364070961223,1790.4124602073264
1638424800,1776.155,1778.985,1767.545,1773.25,1780.3398273210382,1789.3052047100796
1638439200,1773.25,1781.275,1772.7,1774.525,1779.5190828443003,1788.351643115881
1638453600,1774.525,1779.07,1762.495,1763.476,1776.256735187613,1786.7467629148564
1638468000,1763.476,1769.356,1761.94,1768.245,1774.0730506206467,1785.5531007913173
1638482400,1768.245,1771.98,1767.59,1770.67,1773.4337615919894,1784.5929007402647
1638496800,1770.67,1776.545,1769.955,1776.075,1773.462671149377,1784.0433587570217
1638511200,1776.075,1776.08,1766.21,1769.03,1772.7303458970641,1783.074754966246
1638525600,1769.03,1778.796,1766.5,1770.17,1772.4920412924248,1782.2421901297141
1638540000,1770.17,1782.396,1766.39,1780.545,1773.3425685927527,1782.1326939923133
1638554400,1780.545,1786.125,1779.555,1783.795,1775.769064327558,1782.2399395411962
1638741600,1783.795,1786.65,1780.88,1786.225,1777.3077926180663,1782.4970402159577
1638756000,1786.225,1787.784,1781.17,1783.41,1778.8717675620787,1782.5559408471863
1638770400,1783.41,1786.156,1777.87,1779.865,1779.6413789432775,1782.382331760271
1638784800,1779.865,1782.975,1776.636,1778.93,1779.809392176659,1782.1596006789632
1638799200,1778.93,1785.015,1775.765,1780.925,1779.9791671419487,1782.079949022256
1638813600,1780.925,1781.225,1777.855,1778.59,1779.6963710790817,1781.8547910208201
1638828000,1778.59,1782.045,1778.56,1779.17,1779.7299158889505,1781.6815786968962
1638842400,1779.17,1781.46,1776.985,1781.045,1779.6165510040948,1781.640509103548
1638856800,1781.045,1784.65,1777.48,1781.3,1780.230083301546,1781.6185407742869
1638871200,1781.3,1784.756,1772.25,1775.416,1780.254100371947,1781.218376853365
1638885600,1775.416,1787.875,1773.775,1783.16,1780.8916468983066,1781.3436428628254
1638900000,1783.16,1786.43,1782.32,1784.06,1781.7717255047596,1781.518891710385
1638914400,1784.06,1787.454,1783.73,1786.84,1782.4926995178268,1781.8621890193924
1638928800,1786.84,1790.89,1786.84,1790.88,1784.1688131657731,1782.443983276206
1638943200,1790.88,1791.63,1785.86,1789.695,1785.3654282628127,1782.9117908067733
1638957600,1789.695,1793.155,1781.645,1783.295,1785.6162725451293,1782.9365139805298
1638972000,1783.295,1785.075,1779.715,1784.435,1784.969213953978,1783.033190497915
1638986400,1784.435,1786.895,1782.405,1782.765,1784.8935300600456,1783.0158878851464
1639000800,1782.765,1785.546,1782.61,1784.425,1784.7869317792101,1783.1067983441692
1639015200,1784.425,1787.12,1782.265,1785.795,1784.8439947827192,1783.2802307090615
1639029600,1785.795,1787.67,1781.995,1782.986,1784.7452542670023,1783.2612480826704
1639044000,1782.986,1784.195,1773.88,1777.71,1783.4511718880456,1782.9031030450788
1639058400,1777.71,1783.226,1774,1777.05,1782.044084968451,1782.5254834937834
1639072800,1777.05,1778.38,1773.31,1775.31,1780.6861712712227,1782.0599684296683
1639087200,1775.31,1779.125,1775.31,1778.4,1780.0590013471806,1781.8238414342059
1639101600,1778.4,1779.705,1777.095,1777.13,1779.5652761895346,1781.5210129545796
1639116000,1777.13,1777.555,1770.215,1770.945,1777.8587048682275,1780.8386895381552
1639130400,1770.945,1785.375,1770.445,1784.204,1777.3482138964946,1781.0558063421452
1639144800,1784.204,1789.534,1778.84,1783.505,1778.6712860919533,1781.2138188362003
1639159200,1783.505,1785.07,1781.475,1782.87,1779.6168984553713,1781.3206692338647
1639346400,1782.87,1786.91,1782.505,1786.85,1780.4790254247273,1781.6774002510347
1639360800,1786.85,1788.81,1784.52,1785.01,1781.7339267882664,1781.8924066864517
1639375200,1785.01,1787.895,1783.39,1785.525,1782.6398326976125,1782.1267675453903
1639389600,1785.525,1791.656,1782.105,1783.205,1783.6592142898753,1782.1963309295586
1639404000,1783.205,1790.2,1781.89,1788.36,1784.7335163490134,1782.5939869986194
1639418400,1788.36,1788.82,1786.395,1786.705,1785.3379596315044,1782.8592136438697
1639432800,1786.705,1788.89,1785.175,1788.4,1785.7228068024829,1783.2166837313619
1639447200,1788.4,1789.545,1785.42,1787.385,1785.9334763996346,1783.4856073615965
1639461600,1787.385,1788.51,1782.105,1783.84,1785.7821851581175,1783.508471402784
1639476000,1783.84,1785.746,1771.68,1772.24,1784.7313569489145,1782.7814732477657
1639490400,1772.24,1778.3,1766.585,1772.65,1782.218682535844,1782.127829812426
1639504800,1772.65,1773.265,1770.35,1770.526,1779.6671938750003,1781.3793246632372
1639519200,1770.526,1773.945,1770.526,1772.805,1778.4328797763546,1780.8261424268992
1639533600,1772.805,1773.06,1768.25,1769.445,1776.600912129881,1780.0918751735508
1639548000,1769.445,1771.416,1766.9,1769.586,1774.7331672199489,1779.4140767752572
1639562400,1769.586,1773.725,1767.74,1772.015,1773.7719555965623,1778.9367169833051
1639576800,1772.015,1772.515,1764.43,1765.715,1772.2595928476908,1778.0837029843822
1639591200,1765.715,1780.935,1753.07,1777.22,1772.2932911963103,1778.0279802111963
1639605600,1777.22,1782.776,1775.6,1782.755,1773.7196985326714,1778.3329492298287
1639620000,1782.755,1784.26,1781.025,1783.655,1775.762765327357,1778.6763073440334
1639634400,1783.655,1787.12,1783.6,1785.59,1778.0361736912303,1779.122352031515
1639648800,1785.59,1790.096,1782.22,1789.095,1780.0967798615375,1779.765748674643
1639663200,1789.095,1799.11,1787.055,1797.295,1784.0244686988688,1780.8966681149886
1639677600,1797.295,1799.686,1795.03,1799.226,1787.317628551819,1782.0792056559571
1639692000,1799.226,1802.816,1797.356,1802.35,1789.5729506478574,1783.3869988394438
1639706400,1802.35,1805.534,1801.55,1805.14,1792.8310906727265,1784.790418269157
1639720800,1805.14,1809.935,1804.78,1806.745,1796.258219696246,1786.2068428969533
1639735200,1806.745,1814.305,1804.7,1806.846,1799.2233907913092,1787.5384014197305
1639749600,1806.846,1809.87,1802.39,1804.895,1800.7397192833382,1788.6581819732962
1639764000,1804.895,1805.025,1795.835,1798.16,1800.428172215292,1789.2712024911482
1639951200,1798.16,1802.605,1798.16,1801.05,1800.5086486576067,1790.0311249110741
1639965600,1801.05,1803.775,1800.26,1802.96,1800.888708522276,1790.8652458845531
1639980000,1802.96,1804.175,1797.47,1799.73,1800.76981781935,1791.4371655049044
1639994400,1799.73,1800.2,1794.29,1796.335,1799.854875013224,1791.7531548271686
1640008800,1796.335,1798.27,1791.78,1794.855,1798.529621583297,1791.953273870577
1640023200,1794.855,1795.35,1788.385,1790.62,1796.693202388528,1791.8672562015076
1640037600,1790.62,1792.385,1789.34,1790.27,1795.6221390035182,1791.7642074143137
1640052000,1790.27,1793.49,1789.73,1792.75,1794.7849573063822,1791.8278069359708
1640066400,1792.75,1798.3,1788.91,1797.975,1794.847289036866,1792.224400036876
1640080800,1797.975,1800.51,1795.495,1798.055,1795.5372090264148,1792.6005677764324
1640095200,1798.055,1798.45,1784.905,1787.525,1793.8758149488876,1792.273111790856
1640109600,1787.525,1789.69,1786.696,1788.955,1792.605234318293,1792.0590400624137
1640124000,1788.955,1791.265,1788.44,1789.704,1792.0884793323098,1791.9071019938708
1640138400,1789.704,1790.736,1787.475,1787.805,1791.2924530797193,1791.6424502523307
1640152800,1787.805,1789.865,1785.95,1788.45,1790.420924187622,1791.4364857199223
1640167200,1788.45,1794.81,1788.4,1794.62,1790.889970417939,1791.6418737379918
1640181600,1794.62,1799.93,1788.925,1799.615,1792.1618376703618,1792.156268980702
1640196000,1799.615,1805.05,1799.33,1803.59,1794.8382935302297,1792.8939290464632
1640210400,1803.59,1807.235,1803.206,1807.16,1796.6551068748538,1793.814320720885
1640224800,1807.16,1808.5,1805.1,1806.27,1798.9131389709098,1794.6179129324407
1640239200,1806.27,1808.075,1804.865,1807.06,1800.702151111327,1795.420628227122
1640253600,1807.06,1810.09,1803.43,1807.37,1801.942743218801,1796.1915554382754
1640268000,1807.37,1808.99,1798.91,1808.42,1802.9734956612108,1796.9804873454834
1640282400,1808.42,1810.744,1807.52,1808.47,1804.3518887656662,1797.72174622642
1640556000,1808.47,1811.905,1805.935,1810.93,1805.102165657609,1798.573891631167
1640570400,1810.93,1811.4,1808.71,1809.79,1806.2605776571181,1799.2975115259305
1640584800,1809.79,1810.265,1805.11,1806.506,1806.5795378209098,1799.762575298451
1640599200,1806.506,1809.275,1803.015,1808.63,1806.6855333874496,1800.3346672146802
1640613600,1808.63,1813.515,1807.39,1808.26,1807.5396395423697,1800.8459790072814
1640628000,1808.26,1812.74,1806.775,1812.075,1808.254507667034,1801.5704319745535
1640642400,1812.075,1812.69,1809.615,1810.22,1808.8106443386018,1802.1284686213564
1640656800,1810.22,1813.59,1808.565,1813.015,1809.2496474237732,1802.8308254844947
1640671200,1813.015,1816.125,1812.6,1815.4,1810.5913124850802,1803.641739969366
1640685600,1815.4,1820.305,1815.18,1817.965,1812.221833846507,1804.565821261665
1640700000,1817.965,1818.55,1809.39,1810.39,1812.0660738248414,1804.9415747286544
1640714400,1810.39,1811.405,1805.095,1806.06,1810.6717465882286,1805.0137311977735
1640728800,1806.06,1807.236,1804.13,1805.92,1809.8418373851264,1805.0722001527558
1640743200,1805.92,1807.756,1804.995,1806.785,1809.1062961617433,1805.182703368707
1640757600,1806.785,1807.57,1802.27,1802.845,1807.992750100511,1805.0318837965324
1640772000,1802.845,1802.845,1789.494,1789.97,1804.7134346959515,1804.0601493580464
1640786400,1789.97,1804.75,1789.705,1804.12,1803.8495351867334,1804.0640106897854
1640800800,1804.12,1805.706,1802.335,1804.12,1804.0257495892438,1804.0676229033477
1640815200,1804.12,1805.605,1801.355,1803.43,1803.9871973660524,1804.0264859418414
1640829600,1803.43,1803.64,1798.345,1798.6,1803.1858055098464,1803.676390074626
1640844000,1798.6,1802.285,1796.28,1800.185,1802.3896126312338,1803.4511391020694
1640858400,1800.185,1804.76,1798.85,1802.91,1802.52318027574,1803.416226901936
1640872800,1802.91,1814.29,1800.986,1813.56,1804.357133339259,1804.0706638760046
1640887200,1813.56,1817.196,1812.915,1814.76,1806.9082418280952,1804.7602984646494
1640901600,1814.76,1819.08,1814.525,1816.705,1808.648903358243,1805.5309243701558
1640916000,1816.705,1819.336,1814.765,1818.655,1810.8068106151582,1806.3776389269199
1640930400,1818.655,1820.275,1815.2,1818.115,1812.4891153408528,1807.134888028409
1640944800,1818.115,1827.55,1818.02,1824.415,1814.4363108661241,1808.24973396206
1640959200,1824.415,1827.425,1820.34,1826.6,1816.7299972125193,1809.43362209354
1640973600,1826.6,1830.385,1824.795,1828.775,1819.4904004570205,1810.681452926215
1641160800,1828.775,1831.835,1827.126,1828.915,1821.2643109243154,1811.857810801943
1641175200,1828.915,1828.955,1823.785,1825.545,1822.3019584988979,1812.740855266334
1641189600,1825.545,1826.74,1821.12,1826.495,1822.888294417841,1813.6282194426994
1641204000,1826.495,1827.545,1805.765,1807.2,1822.008310015847,1813.2134956076866
1641218400,1807.2,1810.975,1798.38,1799.73,1817.149820130044,1812.3435926652553
1641232800,1799.73,1804.595,1799.125,1801.19,1813.5098240228403,1811.6240060416903
1641247200,1801.19,1806.875,1801.19,1805.23,1811.9089771438707,1811.2114895228717
1641261600,1805.23,1807.155,1803.25,1805.53,1810.2233347192907,1810.8449418117186
1641276000,1805.53,1807.46,1801.98,1805.785,1808.9615942177759,1810.518493952898
1641290400,1805.785,1808.685,1798.51,1807.225,1807.9396390985617,1810.306010472066
1641304800,1807.225,1816.81,1806.35,1813.66,1809.0960617368416,1810.522396893223
1641319200,1813.66,1815.43,1813.485,1814.5,1810.4443418842613,1810.7790164484989
1641333600,1814.5,1815.435,1812.82,1815.34,1811.113288718581,1811.0732734518215
1641348000,1815.34,1816.58,1814.215,1815.87,1812.1409300039377,1811.3827396807362
1641362400,1815.87,1820.225,1812.595,1817.805,1812.9243779124838,1811.7970790561726
1641376800,1817.805,1828.025,1815.035,1825.555,1814.6693326673887,1812.6846868590003
1641391200,1825.555,1829.63,1820.466,1822.87,1816.8444139075596,1813.341803835839
1641405600,1822.87,1824.985,1808.33,1810.31,1816.1668591433793,1813.1462035883656
1641420000,1810.31,1811.58,1807.17,1810.255,1815.043532195894,1812.9596743246
1641434400,1810.255,1810.3,1803.105,1803.105,1812.9386462950426,1812.3238888843032
1641448800,1803.105,1803.91,1793.78,1794.955,1809.4811103810353,1811.2033154078965
1641463200,1794.955,1807.236,1786.935,1788.51,1805.9556597861977,1809.739230542871
1641477600,1788.51,1795.595,1787.16,1791.07,1802.392473218521,1808.534764056234
1641492000,1791.07,1791.48,1786.42,1790.85,1799.2062464745998,1807.393811536477
1641506400,1790.85,1792.65,1789.875,1790.755,1797.7926308371325,1806.3203398244461
1641520800,1790.755,1793.24,1789.895,1790.775,1796.4333384093247,1805.3174146744818
1641535200,1790.775,1793.89,1787.87,1793.14,1795.1659068212693,1804.5317750180636
1641549600,1793.14,1796.31,1782.675,1789.285,1794.1421878359606,1803.5481121136725
1641564000,1789.285,1796.755,1786.565,1796.01,1793.8196488491392,1803.0617822998872
1641578400,1796.01,1798.705,1794.37,1796.58,1794.433515215862,1802.6436027966688
1641765600,1796.58,1796.775,1790.876,1795.065,1794.5250781309676,1802.1546606807547
1641780000,1795.065,1796.3,1791.575,1793.165,1794.1841308920414,1801.5746825723188
1641794400,1793.165,1798.01,1791.385,1796.84,1794.4198810979435,1801.2692191805563
1641808800,1796.84,1802.37,1791.53,1793.046,1794.8091006862157,1800.738688910843
1641823200,1793.046,1800.16,1790.436,1799.37,1794.9469127637026,1800.650386400466
1641837600,1799.37,1801.95,1798.465,1801.78,1796.3773193965533,1800.7232646972102
1641852000,1801.78,1806.025,1800.195,1804.94,1797.59660114674,1800.9953121360998
1641866400,1804.94,1808.79,1804.45,1808.55,1799.7416811157163,1801.4827113531255
1641880800,1808.55,1810.29,1806.18,1806.895,1801.7406859629668,1801.8318912658272
1641895200,1806.895,1809.115,1804.38,1805.585,1802.8423436376358,1802.0740273131933
1641909600,1805.585,1817.835,1801.85,1817.585,1805.2156739027819,1803.0747352284711
1641924000,1817.585,1823.35,1817.31,1821.63,1809.028186639647,1804.2718490846987
1641938400,1821.63,1822.585,1818.525,1819.12,1811.0580028852457,1805.2297943050407
1641952800,1819.12,1821.585,1817.825,1820.555,1812.9552772905863,1806.2185172531026
1641967200,1820.555,1821.455,1814.78,1816.355,1814.0376817823992,1806.8724838819346
1641981600,1816.355,1825.46,1816.145,1821.35,1815.2053098183333,1807.8065171798744
1641996000,1821.35,1826.98,1818.945,1826.155,1817.3395825039395,1808.9902902650438
1642010400,1826.155,1828.095,1825.665,1826.255,1819.5871909712598,1810.1041425060087
1642024800,1826.255,1826.68,1824.235,1825.445,1820.580992601727,1811.0938752475565
1642039200,1825.445,1828.18,1824.085,1825.975,1821.7249968093222,1812.0539478122303
1642053600,1825.975,1827.655,1819.1,1822.81,1822.2283177299641,1812.747886663054
1642068000,1822.81,1826.03,1819.23,1821.99,1822.4428529209047,1813.3441520396311
1642082400,1821.99,1823.825,1812.425,1820.675,1821.495848233825,1813.8171099725582
1642096800,1820.675,1822.96,1819.545,1822.86,1821.537188645053,1814.400522232393
1642111200,1822.86,1824.635,1819.68,1822.47,1821.5229570630122,1814.921133701271
1642125600,1822.47,1828.11,1822.405,1827.81,1822.6607672402515,1815.7526734624794
1642140000,1827.81,1829.21,1821.725,1823.61,1823.2873000553884,1816.2595977552226
1642154400,1823.61,1827.765,1819.61,1825.505,1823.2699737531418,1816.8560753194017
1642168800,1825.505,1826.805,1815.246,1815.916,1822.4750942080323,1816.7954252987952
1642183200,1815.916,1819.005,1814.75,1817.93,1821.3081645101208,1816.868623666615
1642370400,1817.93,1818.25,1813.205,1816.18,1820.3631863394091,1816.8241963332848
1642384800,1816.18,1820.59,1816.095,1819.64,1820.0721103226929,1817.0058610859762
1642399200,1819.64,1823.21,1818.825,1821.595,1820.4048577575873,1817.3019345643004
1642413600,1821.595,1822.015,1819.25,1821.06,1820.4922442799286,1817.5443903988617
1642428000,1821.06,1821.55,1817.73,1819.39,1820.2473717290156,1817.663461986032
1642442400,1819.39,1819.64,1818.284,1819.33,1820.0751817108242,1817.7709805675784
1642456800,1819.33,1822.425,1818.47,1822.155,1820.167114119878,1818.0538205309604
1642471200,1822.155,1822.796,1815.37,1816.265,1819.6596687501653,1817.9384127547694
1642485600,1816.265,1818.06,1809.22,1810.515,1818.320208347494,1817.459482899623
1642500000,1810.515,1819.92,1805.84,1819.63,1817.4878255071883,1817.5995162609377
1642514400,1819.63,1820.14,1810.73,1812.185,1817.1789650181745,1817.2501926311998
1642528800,1812.185,1815.93,1810.655,1813.82,1816.389709218328,1817.0288898807999
1642543200,1813.82,1815.205,1812.34,1812.34,1815.8371574678863,1816.726380856232
1642557600,1812.34,1814.275,1810.345,1813.505,1815.0024122256496,1816.5185498332494
1642572000,1813.505,1817.3,1811.315,1817.04,1814.8889674532247,1816.5521917794913
1642586400,1817.04,1825.575,1816.27,1824.04,1816.0073486897256,1817.0352761808144
1642600800,1824.04,1842.715,1822.605,1840.37,1820.8916785634738,1818.540742233665
1642615200,1840.37,1843.375,1839.69,1840.635,1825.8321148561345,1819.96617821859
1642629600,1840.635,1844.145,1838.11,1841.406,1828.4886231823796,1821.349392527068
1642644000,1841.406,1842.785,1838.55,1839.35,1831.1241485067005,1822.5107220414507
1642658400,1839.35,1842.18,1837.05,1838.575,1833.086168825579,1823.5471270710345
1642672800,1838.575,1846.95,1836,1846.51,1834.9819052226471,1825.028602743871
1642687200,1846.51,1847.946,1838.62,1842.41,1837.1424152215043,1826.1499832120085
1642701600,1842.41,1842.575,1837.355,1839.475,1837.7580741751196,1827.0096617144595
1642716000,1839.475,1839.945,1836.38,1838.51,1837.9308570057062,1827.751619023204
1642730400,1838.51,1842.11,1837.83,1841.375,1838.7103260065044,1828.6305468281587
1642744800,1841.375,1842.83,1828.55,1834.135,1838.046706069712,1828.9856728392451
1642759200,1834.135,1842.055,1831.22,1841.425,1837.547084750311,1829.788210075423
1642773600,1841.425,1843.245,1831.27,1832.88,1837.1048393477622,1829.9876803931377
1642788000,1832.88,1835.09,1828.63,1834.65,1836.0732843960504,1830.2884752064836
1642975200,1834.65,1837.215,1832.43,1836.26,1835.842937905249,1830.6737348705815
1642989600,1836.26,1839.66,1835.424,1838.82,1836.2474207544415,1831.199300362802
1643004000,1838.82,1844.376,1836.495,1841.21,1837.0023643973684,1831.8451519522987
1643018400,1841.21,1843.065,1834.666,1835.42,1837.225204249102,1832.075787310215
1643032800,1835.42,1841.21,1829.765,1838.58,1836.869752551928,1832.4954139353624
1643047200,1838.58,1844.18,1837.77,1843.086,1837.8970774012505,1833.1786775524358
1643061600,1843.086,1843.675,1840.1,1840.215,1838.6369400402505,1833.6326338393756
1643076000,1840.215,1843.16,1839.52,1841.75,1839.3340016833492,1834.1563348819966
1643090400,1841.75,1843.39,1837.05,1838.11,1839.4234024939346,1834.4114100509
1643104800,1838.11,1843.145,1834.955,1842.75,1839.4912991467572,1834.9493835960031
1643119200,1842.75,1852.89,1839.4,1849.825,1841.7545899679787,1835.9091007833579
1643133600,1849.825,1853.885,1847.075,1848.02,1843.6302815714444,1836.6904491199155
1643148000,1848.02,1850.115,1846.595,1847.99,1844.5448268687173,1837.4194524025015
1643162400,1847.99,1848.965,1846.69,1847.646,1845.2359421004323,1838.0792296668562
1643176800,1847.646,1848.74,1843.865,1846.915,1845.3709161185677,1838.6492793657687
1643191200,1846.915,1848.145,1842.715,1844.125,1845.342987948576,1839.0025516647513
1643205600,1844.125,1844.26,1829.015,1830.33,1842.4470343167688,1838.4430322025094
1643220000,1830.33,1833.335,1814.98,1819.38,1837.461501458655,1837.2131591571863
1643234400,1819.38,1822.18,1815.24,1815.76,1834.1865253625301,1835.8290843728516
1643248800,1815.76,1818.034,1812.326,1812.78,1829.7429765483791,1834.3420466713774
1643263200,1812.78,1816.745,1809.625,1816.135,1825.8808713457672,1833.1673984990305
1643277600,1816.135,1816.935,1798.056,1799.925,1821.514903111359,1831.0227276281253
1643292000,1799.925,1810.575,1791.875,1792.565,1815.7026382913925,1828.5415839101818
1643306400,1792.565,1797.106,1791.86,1796.985,1810.8331739650473,1826.5056752708151
1643320800,1796.985,1799.365,1795.13,1798.7,1808.4720872019584,1824.711760737214
1643335200,1798.7,1799.44,1797.135,1797.5,1806.1333377782296,1822.956163270297
1643349600,1797.5,1798.715,1789.92,1791.43,1803.320245719506,1820.9222172528587
1643364000,1791.43,1792.705,1780.33,1786.38,1799.330208758369,1818.693687107513
1643378400,1786.38,1793.07,1780.735,1784.155,1795.9025156231728,1816.4653847134798
1643392800,1784.155,1792.22,1784.11,1791.655,1794.2184995820053,1814.864714731965
1643580000,1791.655,1791.655,1786.39,1790.36,1793.2921122589214,1813.2837653944189
1643594400,1790.36,1790.36,1785.61,1789.28,1792.075151632288,1811.7351353689726
1643608800,1789.28,1792.56,1786.09,1789.575,1791.4720253265884,1810.3054492161357
1643623200,1789.575,1798.27,1788.485,1797.785,1791.9836755038757,1809.4976782989656
1643637600,1797.785,1799.73,1793.205,1797.02,1793.0774039594733,1808.6926667958066
1643652000,1797.02,1799.88,1795.04,1797.166,1794.300587536028,1807.9490108734965
1643666400,1797.166,1799.47,1796.67,1797.6,1794.8703574709202,1807.2813327526258
1643680800,1797.6,1803.525,1795.815,1802.83,1795.9222644535314,1806.9941499943918
1643695200,1802.83,1806.795,1801.205,1805.545,1797.8378282301737,1806.9006564463666
1643709600,1805.545,1808.79,1802.26,1804.315,1799.6051795015658,1806.7338399014398
1643724000,1804.315,1807.935,1797.86,1802.725,1800.492437199638,1806.4752050690888
1643738400,1802.725,1803.09,1798.64,1801.005,1800.5339391037098,1806.1222886130186
1643752800,1801.005,1801.7,1799.57,1800.47,1800.5966483434722,1805.7576248315336
1643767200,1800.47,1800.696,1797.225,1798.555,1800.0284573247598,1805.2929393585314
1643781600,1798.555,1802.4,1794.534,1802.235,1799.7993333179359,1805.0956529483035
1643796000,1802.235,1808.105,1801.2,1801.2,1800.4942819799905,1804.8443205000258
1643810400,1801.2,1811.026,1800.62,1810.175,1802.2477376942047,1805.1882353064757
1643824800,1810.175,1810.69,1805.22,1806.85,1803.5437795806426,1805.2954459318644
1643839200,1806.85,1808.68,1805.995,1808.68,1804.3613047629249,1805.5138042588408
1643853600,1808.68,1809.03,1805.58,1806.815,1804.9248181730857,1805.5977523711736
1643868000,1806.815,1806.89,1802.795,1803.405,1804.8506777455825,1805.456284476259
1643882400,1803.405,1805.2,1800.085,1802.5,1804.4172372978778,1805.2655564455326
1643896800,1802.5,1807.675,1788.685,1804.11,1803.7938553896233,1805.1910044167887
1643911200,1804.11,1806.745,1803.255,1804.9,1804.1169935971443,1805.1722299382861
1643925600,1804.9,1807.39,1804.89,1807.26,1804.5307541485936,1805.3069247809774
1643940000,1807.26,1808.08,1805.885,1806.595,1804.9879123755404,1805.3900264080112
1643954400,1806.595,1811.94,1805.87,1811.065,1805.849269039778,1805.7561537365266
1643968800,1811.065,1814.95,1795.015,1795.486,1806.183758969989,1805.0935631728796
1643983200,1795.486,1810.42,1792.23,1806.425,1806.0264370989426,1805.1794623230164
1643997600,1806.425,1808.59,1805.905,1807.97,1806.416390063439,1805.359497011854
1644184800,1807.97,1815.41,1807.934,1810.41,1807.2908709763758,1805.6853359143151
1644199200,1810.41,1811.18,1809.324,1810.345,1807.9625569067102,1805.985959403714
1644213600,1810.345,1814.23,1808.785,1812.46,1808.9425348113741,1806.4036394421842
1644228000,1812.46,1817.21,1810.31,1814.02,1809.877827503569,1806.8950175426885
1644242400,1814.02,1820.205,1811.91,1820.02,1811.5524106377136,1807.7417906044504
1644256800,1820.02,1823.59,1819.655,1820.395,1813.8486140631915,1808.558126694486
1644271200,1820.395,1822.385,1820.34,1822.14,1815.2675640424013,1809.4343765851643
1644285600,1822.14,1823.275,1818.99,1820.36,1816.709312093037,1810.1392555151538
1644300000,1820.36,1821.02,1815.495,1819.935,1817.2662689602892,1810.7712390303052
1644314400,1819.935,1824.775,1817.325,1824.05,1817.8859615173908,1811.6279332864146
1644328800,1824.05,1828.405,1820.175,1827.48,1819.6273800573908,1812.6506472679364
1644343200,1827.48,1828.805,1825.69,1826.11,1821.3642584568966,1813.5189926054888
1644357600,1826.11,1826.83,1825.125,1826.83,1822.2277399719799,1814.3777672761025
1644372000,1826.83,1829.17,1826.51,1827.515,1823.4969900144358,1815.2253306776443
1644386400,1827.515,1828.315,1825.82,1827.805,1824.3557058414483,1816.0369222468285
1644400800,1827.805,1832.615,1825.76,1826.065,1824.9741278576723,1816.6838950050976
1644415200,1826.065,1835.845,1824.76,1834.15,1826.4220247458395,1817.8107404886398
