time,open,high,low,close,HTF EMA,HTF MA
1776431100,4844.53,4863.535,4840.445,4862.845,4799.327965902133,4800.5606275225455
1776431400,4862.83,4891.54,4862.09,4883.135,4801.178633905971,4800.5606275225455
1776431700,4883.145,4883.935,4862.735,4864.295,4802.956726693972,4800.5606275225455
1776432000,4864.29,4864.455,4851.475,4861.63,4804.665090353032,4800.5606275225455
1776432300,4861.555,4864.05,4850.46,4851.695,4806.306459358795,4800.5606275225455
1776432600,4851.71,4857.39,4848.51,4855.915,4807.8834609525675,4800.5606275225455
1776432900,4855.905,4869.425,4855.27,4867.77,4809.398619346584,4800.5606275225455
1776433200,4867.775,4873.78,4863.195,4864.56,4810.854359764366,4800.5606275225455
1776433500,4864.615,4868.02,4852.165,4865.515,4812.253012322626,4800.5606275225455
1776433800,4865.53,4879.295,4862.795,4877.3,4813.596815760954,4800.5606275225455
1776434100,4877.32,4882.12,4874.97,4880.4,4816.216548476211,4805.711554779155
1776434400,4880.33,4885.53,4875.08,4875.725,4818.733546575183,4805.711554779155
1776434700,4875.72,4877.71,4868.97,4872.14,4821.151838866353,4805.711554779155
1776435000,4872.155,4872.515,4860.85,4867.24,4823.475296165711,4805.711554779155
1776435300,4867.315,4874.105,4867.215,4870.64,4825.707637492546,4805.711554779155
1776435600,4870.585,4879.535,4865.435,4878.575,4827.85243602225,4805.711554779155
1776435900,4878.57,4880.515,4871.365,4871.62,4829.913124805691,4805.711554779155
1776436200,4871.63,4878.155,4869.275,4877.595,4831.893002264292,4805.711554779155
1776436500,4877.56,4880.44,4871.155,4875.755,4833.795237469613,4805.711554779155
1776436800,4875.76,4883.14,4874.745,4877.435,4835.622875215903,4805.711554779155
1776437100,4877.51,4881.41,4873.805,4880.155,4837.378840893711,4805.711554779155
1776437400,4880.15,4880.15,4869.695,4876.545,4839.065945172389,4805.711554779155
1776437700,4876.56,4877.92,4872.615,4873.15,4840.402574773471,4810.062422212758
1776438000,4873.135,4873.845,4862.395,4868.18,4841.686787527453,4810.062422212758
1776438300,4868.29,4880.705,4867.96,4872.71,4842.920638996965,4810.062422212758
1776438600,4872.69,4873.295,4865.825,4867.755,4844.106104134339,4810.062422212758
1776438900,4867.735,4874.735,4863.74,4865.27,4845.245080442796,4810.062422212758
1776439200,4865.265,4874.655,4863.335,4870.3,4846.339391013667,4810.062422212758
1776439500,4870.25,4871.31,4865.22,4866.135,4847.390787444504,4810.062422212758
1776439800,4866.13,4874.21,4864.69,4873.955,4848.400952642759,4810.062422212758
1776440100,4873.92,4873.92,4868.25,4869.975,4849.371503519514,4810.062422212758
1776440400,4870.01,4870.575,4855.065,4859.035,4850.303993577572,4810.062422212758
1776440700,4859.03,4864.675,4858.19,4863.71,4851.19991539806,4810.062422212758
1776441000,4863.725,4870.45,4863.69,4869.475,4852.060703029509,4810.062422212758
1776441300,4869.41,4871.895,4866.605,4867.445,4852.664008793057,4813.7645240054835
1776441600,4867.44,4870.8,4863.745,4866.88,4853.243655507055,4813.7645240054835
1776441900,4866.875,4873.52,4865.535,4871.485,4853.800570977367,4813.7645240054835
1776442200,4871.505,4873.375,4870.38,4871.475,4854.3356466253135,4813.7645240054835
1776442500,4871.52,4873.535,4870.025,4870.79,4854.849738914517,4813.7645240054835
1776442800,4870.83,4873.095,4869.905,4870.5,4855.343670721791,4813.7645240054835
1776443100,4870.46,4871.41,4867.67,4867.745,4855.818232654269,4813.7645240054835
1776443400,4867.77,4871.825,4867.715,4871.51,4856.274184314886,4813.7645240054835
1776443700,4871.525,4873.02,4870.185,4871.545,4856.712255518224,4813.7645240054835
1776444000,4871.605,4872.63,4867.62,4868.41,4857.133147458686,4813.7645240054835
1776444300,4868.4,4869.105,4865.34,4866.205,4857.537533832855,4813.7645240054835
1776444600,4866.2,4867.77,4864.995,4866.44,4857.926061917841,4813.7645240054835
1776444900,4866.445,4867.675,4865.48,4867.18,4858.288961450475,4817.210683747066
1776445200,4867.15,4869.665,4865.085,4866.86,4858.637629628887,4817.210683747066
1776445500,4866.805,4868.605,4858.065,4861.69,4858.972624545401,4817.210683747066
1776445800,4861.71,4864.225,4857.665,4862.815,4859.294482406366,4817.210683747066
1776446100,4862.86,4865.135,4862.475,4863.235,4859.60371839043,4817.210683747066
1776446400,4863.335,4863.945,4853.79,4854.495,4859.900827473159,4817.210683747066
1776446700,4854.49,4859.37,4853.98,4858.755,4860.186285219309,4817.210683747066
1776447000,4858.75,4863.19,4857.34,4861.915,4860.460548544042,4817.210683747066
1776447300,4861.87,4862.195,4855.615,4857.74,4860.724056444275,4817.210683747066
1776447600,4857.745,4858.79,4853.995,4854.865,4860.977230701363,4817.210683747066
1776447900,4854.845,4861.07,4854.8,4860.435,4861.220476556211,4817.210683747066
1776448200,4860.42,4862.77,4859.875,4861.86,4861.454183357928,4817.210683747066
1776448500,4861.87,4863.46,4861.2,4862.59,4861.498725187029,4820.1383815698355
1776448800,4862.585,4864.65,4861.815,4862.365,4861.541520277734,4820.1383815698355
1776449100,4862.33,4866.49,4862.03,4863.45,4861.582637129588,4820.1383815698355
1776449400,4863.435,4863.955,4860.475,4861.265,4861.622141555878,4820.1383815698355
1776449700,4861.235,4864.51,4861.04,4861.73,4861.660096788981,4820.1383815698355
1776450000,4861.725,4866.07,4858.87,4865.195,4861.6965635815695,4820.1383815698355
1776450300,4865.2,4868.11,4860.7,4860.7,4861.731600303861,4820.1383815698355
1776450600,4860.77,4866.865,4860.495,4866.045,4861.765263037043,4820.1383815698355
1776450900,4866.025,4866.17,4862.05,4863.03,4861.797605663041,4820.1383815698355
1776451200,4863.025,4863.43,4860.37,4862.255,4861.828679950765,4820.1383815698355
1776451500,4862.26,4863.045,4860.045,4860.76,4861.85853563897,4820.1383815698355
1776451800,4860.755,4861.225,4855.785,4856.765,4861.887220515873,4820.1383815698355
1776452100,4856.76,4859.655,4856.085,4858.11,4861.739094221133,4822.58816340404
1776452400,4858.095,4858.81,4855.615,4858.215,4861.596776800697,4822.58816340404
1776452700,4858.21,4858.44,4854.5,4854.83,4861.460040455571,4822.58816340404
1776453000,4854.815,4857.38,4853.86,4856.675,4861.328666320059,4822.58816340404
1776453300,4856.615,4858.125,4855.49,4855.665,4861.202444111429,4822.58816340404
1776453600,4855.82,4857.685,4854.165,4855.485,4861.081171793334,4822.58816340404
1776453900,4855.415,4857.09,4854.605,4856.86,4860.964655252419,4822.58816340404
1776454200,4856.87,4858.575,4855.97,4857.665,4860.8527079876185,4822.58816340404
1776454500,4857.655,4860.82,4856.145,4860.09,4860.745150811634,4822.58816340404
1776454800,4860.08,4861.305,4858.275,4860.25,4860.641811564119,4822.58816340404
1776455100,4860.24,4860.29,4857.615,4858.74,4860.542524836114,4822.58816340404
1776455400,4858.785,4859.5,4854.65,4855.055,4860.447131705287,4822.58816340404
1776455700,4855.035,4855.405,4852.96,4854.695,4860.221557912922,4824.659572216682
1776456000,4854.645,4855.245,4850.045,4850.345,4860.004830151632,4824.659572216682
1776456300,4850.355,4851.31,4846.175,4847.11,4859.796601518235,4824.659572216682
1776456600,4847.16,4847.935,4844.87,4846.24,4859.596538713598,4824.659572216682
1776456900,4846.255,4852.24,4845.135,4851.63,4859.404321509143,4824.659572216682
1776457200,4851.615,4851.685,4848.275,4848.315,4859.219642234275,4824.659572216682
1776457500,4848.31,4848.37,4844.58,4845.79,4859.042205283911,4824.659572216682
1776457800,4845.765,4847.115,4844.7,4846.63,4858.871726645327,4824.659572216682
1776458100,4846.57,4846.73,4840.625,4842.2,4858.707933443549,4824.659572216682
1776458400,4842.155,4842.5,4834.055,4835.7,4858.5505635045865,4824.659572216682
1776458700,4835.71,4837.685,4832.97,4833.185,4858.399364935779,4824.659572216682
1776459000,4833.19,4835.97,4831.415,4834.325,4858.254095722611,4824.659572216682
1776459300,4834.335,4834.45,4830.79,4831.61,4857.209229223685,4825.10798691238
1776636000,4774.815,4775.475,4773.665,4775.17,4856.20533788158,4825.10798691238
1776636300,4775.21,4793.175,4771.055,4793.08,4855.2408148274,4825.10798691238
1776636600,4793.1,4794.73,4782.355,4790.17,4854.314116206718,4825.10798691238
1776636900,4790.15,4794.97,4788.625,4791.47,4853.423758708415,4825.10798691238
