entry_time,exit_time,direction,entry,sl,exit,pnl_usd,outcome,t1_hit
2025-01-08 14:50:00+00:00,2025-01-08 14:55:00+00:00,LONG,2665.02,2660.8,2660.8,-75.0,SL,False
2025-01-08 15:00:00+00:00,2025-01-08 17:25:00+00:00,LONG,2664.53,2660.8,2664.53,0.0,BE,False
2025-01-09 09:10:00+00:00,2025-01-09 11:25:00+00:00,LONG,2663.48,2660.49,2669.46,131.25,T2,True
2025-01-16 15:15:00+00:00,2025-01-16 15:25:00+00:00,LONG,2715.54,2713.66,2715.54,0.0,BE,False
2025-01-20 09:20:00+00:00,2025-01-20 11:05:00+00:00,LONG,2705.57,2702.98,2710.75,131.25,T2,True
2025-01-23 09:00:00+00:00,2025-01-23 09:15:00+00:00,LONG,2753.34,2751.91,2751.91,-75.0,SL,False
2025-01-31 11:05:00+00:00,2025-01-31 11:10:00+00:00,LONG,2794.47,2793.56,2793.56,-75.0,SL,False
2025-01-31 11:15:00+00:00,2025-01-31 11:50:00+00:00,LONG,2795.41,2793.56,2799.11,131.25,T2,True
2025-02-07 11:35:00+00:00,2025-02-07 13:00:00+00:00,LONG,2866.64,2863.81,2863.81,-75.0,SL,False
2025-02-12 12:40:00+00:00,2025-02-12 12:55:00+00:00,SHORT,2881.73,2885.51,2885.51,-75.0,SL,False
2025-02-17 11:50:00+00:00,2025-02-17 12:40:00+00:00,SHORT,2899.68,2902.29,2899.68,56.25,BE,True
2025-02-17 16:20:00+00:00,2025-02-18 02:35:00+00:00,SHORT,2898.65,2902.29,2898.65,56.25,BE,True
2025-02-25 11:35:00+00:00,2025-02-25 12:25:00+00:00,SHORT,2939.21,2941.25,2935.13,131.25,T2,True
2025-02-27 12:45:00+00:00,2025-02-27 13:15:00+00:00,SHORT,2886.14,2888.89,2888.89,-75.0,SL,False
2025-02-27 13:55:00+00:00,2025-02-27 14:00:00+00:00,SHORT,2887.96,2888.89,2888.89,-75.0,SL,False
2025-02-28 10:55:00+00:00,2025-02-28 12:40:00+00:00,SHORT,2862.48,2864.88,2857.68,131.25,T2,True
2025-03-06 12:25:00+00:00,2025-03-06 12:30:00+00:00,SHORT,2904.11,2904.72,2902.89,131.25,T2,True
2025-03-06 12:40:00+00:00,2025-03-06 13:05:00+00:00,SHORT,2901.39,2904.72,2904.72,-75.0,SL,False
2025-03-06 13:15:00+00:00,2025-03-06 13:20:00+00:00,SHORT,2904.58,2904.72,2904.3,131.25,T2,True
2025-03-06 13:35:00+00:00,2025-03-06 13:50:00+00:00,SHORT,2902.49,2904.72,2904.72,-75.0,SL,False
2025-03-10 14:45:00+00:00,2025-03-10 14:55:00+00:00,SHORT,2904.18,2907.63,2907.63,-75.0,SL,False
2025-03-10 15:00:00+00:00,2025-03-10 15:05:00+00:00,SHORT,2906.91,2907.63,2905.47,131.25,T2,True
2025-04-07 16:00:00+00:00,2025-04-07 20:15:00+00:00,SHORT,2981.6,2997.66,2981.6,56.25,BE,True
2025-04-09 10:45:00+00:00,2025-04-09 11:00:00+00:00,LONG,3043.9,3039.52,3039.52,-75.0,SL,False
2025-04-09 11:15:00+00:00,2025-04-09 16:10:00+00:00,LONG,3056.21,3039.52,3089.59,131.25,T2,True
2025-04-09 17:30:00+00:00,2025-04-09 17:35:00+00:00,LONG,3068.16,3056.15,3056.15,-75.0,SL,False
2025-05-02 17:35:00+00:00,2025-05-02 19:00:00+00:00,SHORT,3230.26,3235.15,3230.26,0.0,BE,False
2025-05-14 17:25:00+00:00,2025-05-14 23:10:00+00:00,SHORT,3184.47,3196.02,3184.47,0.0,BE,False
2025-06-24 16:25:00+00:00,2025-06-24 16:30:00+00:00,SHORT,3311.43,3313.08,3313.08,-75.0,SL,False
2025-07-01 14:00:00+00:00,2025-07-01 14:05:00+00:00,LONG,3350.27,3348.96,3352.89,131.25,T2,True
2025-07-01 14:20:00+00:00,2025-07-01 14:25:00+00:00,LONG,3350.06,3348.96,3352.26,131.25,T2,True
2025-07-02 14:40:00+00:00,2025-07-02 14:45:00+00:00,LONG,3340.13,3338.55,3338.55,-75.0,SL,False
2025-07-02 14:50:00+00:00,2025-07-02 17:00:00+00:00,LONG,3341.99,3338.55,3348.87,131.25,T2,True
2025-07-08 17:50:00+00:00,2025-07-08 17:55:00+00:00,SHORT,3304.94,3305.3,3305.3,-75.0,SL,False
2025-07-09 11:15:00+00:00,2025-07-09 12:15:00+00:00,SHORT,3292.11,3296.89,3292.11,56.25,BE,True
2025-07-11 09:45:00+00:00,2025-07-11 09:55:00+00:00,LONG,3336.8,3335.65,3339.1,131.25,T2,True
2025-07-25 13:40:00+00:00,2025-07-25 14:50:00+00:00,SHORT,3340.76,3345.43,3331.42,131.25,T2,True
2025-08-01 13:40:00+00:00,2025-08-04 01:20:00+00:00,LONG,3348.27,3336.56,3348.27,0.0,BE,False
2025-08-04 09:40:00+00:00,2025-08-04 10:20:00+00:00,LONG,3359.24,3355.01,3355.01,-75.0,SL,False
2025-08-06 11:00:00+00:00,2025-08-06 11:10:00+00:00,SHORT,3360.9,3363.82,3363.82,-75.0,SL,False
2025-08-06 11:50:00+00:00,2025-08-06 11:55:00+00:00,SHORT,3364.35,3364.95,3364.95,-75.0,SL,False
2025-08-06 12:00:00+00:00,2025-08-06 12:10:00+00:00,SHORT,3363.24,3364.95,3363.24,56.25,BE,True
2025-08-06 12:30:00+00:00,2025-08-06 12:50:00+00:00,SHORT,3363.07,3364.95,3364.95,-75.0,SL,False
2025-08-07 17:35:00+00:00,2025-08-07 19:30:00+00:00,LONG,3389.45,3385.26,3389.45,56.25,BE,True
2025-08-08 15:00:00+00:00,2025-08-08 17:55:00+00:00,LONG,3392.19,3387.75,3392.19,56.25,BE,True
2025-08-11 13:00:00+00:00,2025-08-11 13:05:00+00:00,SHORT,3353.81,3355.47,3353.81,56.25,BE,True
2025-08-13 12:20:00+00:00,2025-08-13 12:25:00+00:00,LONG,3360.48,3358.57,3358.57,-75.0,SL,False
2025-08-13 12:30:00+00:00,2025-08-13 12:35:00+00:00,LONG,3358.25,3358.57,3358.89,131.25,T2,True
2025-08-14 12:45:00+00:00,2025-08-14 13:20:00+00:00,SHORT,3352.11,3356.46,3352.11,0.0,BE,False
2025-08-18 08:35:00+00:00,2025-08-18 08:40:00+00:00,LONG,3348.62,3347.63,3347.63,-75.0,SL,False
2025-08-18 09:05:00+00:00,2025-08-18 09:50:00+00:00,LONG,3350.74,3347.63,3347.63,-75.0,SL,False
2025-08-18 15:50:00+00:00,2025-08-19 00:00:00+00:00,SHORT,3334.54,3338.61,3326.4,131.25,T2,True
2025-08-28 10:40:00+00:00,2025-08-28 11:25:00+00:00,LONG,3396.97,3393.7,3403.51,131.25,T2,True
2025-08-29 11:30:00+00:00,2025-08-29 12:10:00+00:00,LONG,3408.3,3406.35,3408.3,0.0,BE,False
2025-09-01 11:50:00+00:00,2025-09-02 01:10:00+00:00,LONG,3470.15,3461.67,3487.11,131.25,T2,True
2025-09-04 08:55:00+00:00,2025-09-04 09:30:00+00:00,LONG,3541.21,3538.36,3538.36,-75.0,SL,False
2025-09-04 10:50:00+00:00,2025-09-04 11:00:00+00:00,LONG,3540.92,3538.36,3538.36,-75.0,SL,False
2025-09-10 13:00:00+00:00,2025-09-10 13:05:00+00:00,LONG,3646.32,3645.6,3647.76,131.25,T2,True
2025-09-10 14:55:00+00:00,2025-09-10 15:00:00+00:00,LONG,3647.42,3645.6,3645.6,-75.0,SL,False
2025-09-12 13:00:00+00:00,2025-09-14 23:20:00+00:00,LONG,3646.9,3638.68,3638.68,-75.0,SL,False
2025-09-15 11:10:00+00:00,2025-09-15 11:15:00+00:00,LONG,3642.99,3642.19,3644.59,131.25,T2,True
2025-09-16 14:35:00+00:00,2025-09-16 14:40:00+00:00,LONG,3694.22,3690.36,3690.36,-75.0,SL,False
2025-09-16 16:10:00+00:00,2025-09-16 16:40:00+00:00,LONG,3687.16,3685.01,3687.16,56.25,BE,True
2025-09-16 16:45:00+00:00,2025-09-17 01:20:00+00:00,LONG,3689.34,3685.01,3689.34,0.0,BE,False
2025-09-24 11:30:00+00:00,2025-09-24 12:15:00+00:00,LONG,3766.68,3763.01,3766.68,0.0,BE,False
2025-10-06 16:35:00+00:00,2025-10-06 16:40:00+00:00,LONG,3954.88,3954.6,3954.6,-75.0,SL,False
2025-10-06 17:40:00+00:00,2025-10-06 17:45:00+00:00,LONG,3954.99,3954.6,3955.77,131.25,T2,True
2025-10-06 17:50:00+00:00,2025-10-06 17:55:00+00:00,LONG,3956.03,3954.6,3956.03,0.0,BE,False
2025-10-15 10:45:00+00:00,2025-10-16 14:10:00+00:00,LONG,4196.78,4163.86,4262.62,131.25,T2,True
2025-10-27 17:05:00+00:00,2025-10-27 17:10:00+00:00,SHORT,3998.2,3999.09,3999.09,-75.0,SL,False
2025-10-28 09:45:00+00:00,2025-10-28 10:05:00+00:00,SHORT,3904.07,3909.03,3909.03,-75.0,SL,False
2025-10-28 11:55:00+00:00,2025-10-28 13:00:00+00:00,SHORT,3922.93,3935.73,3922.93,0.0,BE,False
2025-10-29 13:50:00+00:00,2025-10-29 13:55:00+00:00,LONG,4010.31,4010.24,4010.45,131.25,T2,True
2025-11-06 11:25:00+00:00,2025-11-06 11:50:00+00:00,LONG,4009.3,4005.24,4017.42,131.25,T2,True
2025-11-07 09:45:00+00:00,2025-11-07 09:50:00+00:00,LONG,4008.6,4005.63,4005.63,-75.0,SL,False
2025-11-07 17:50:00+00:00,2025-11-10 00:45:00+00:00,LONG,4001.27,3992.1,4019.61,131.25,T2,True
2025-11-20 16:10:00+00:00,2025-11-20 19:20:00+00:00,SHORT,4073.83,4089.3,4073.83,56.25,BE,True
2025-11-21 08:40:00+00:00,2025-11-21 09:15:00+00:00,SHORT,4043.16,4059.44,4059.44,-75.0,SL,False
2025-11-26 10:35:00+00:00,2025-11-26 10:45:00+00:00,LONG,4160.88,4156.97,4156.97,-75.0,SL,False
2025-11-26 10:50:00+00:00,2025-11-26 11:30:00+00:00,LONG,4159.87,4156.97,4165.67,131.25,T2,True
2025-12-01 09:55:00+00:00,2025-12-01 10:00:00+00:00,LONG,4249.77,4241.41,4249.77,0.0,BE,False
2025-12-01 13:00:00+00:00,2025-12-01 14:05:00+00:00,LONG,4252.49,4241.41,4241.41,-75.0,SL,False
2025-12-08 14:25:00+00:00,2025-12-08 14:35:00+00:00,SHORT,4208.59,4211.38,4203.01,131.25,T2,True
2025-12-08 14:55:00+00:00,2025-12-08 16:30:00+00:00,SHORT,4196.42,4211.38,4196.42,0.0,BE,False
2025-12-10 14:55:00+00:00,2025-12-10 16:30:00+00:00,SHORT,4192.31,4201.66,4201.66,-75.0,SL,False
2025-12-16 17:00:00+00:00,2025-12-16 17:05:00+00:00,LONG,4305.76,4303.57,4310.14,131.25,T2,True
2025-12-16 17:30:00+00:00,2025-12-16 17:40:00+00:00,LONG,4308.12,4303.57,4303.57,-75.0,SL,False
2025-12-18 15:20:00+00:00,2025-12-18 16:20:00+00:00,LONG,4331.92,4311.23,4373.3,131.25,T2,True
2025-12-19 08:30:00+00:00,2025-12-22 00:00:00+00:00,LONG,4326.4,4311.23,4356.74,131.25,T2,True
2025-12-30 14:30:00+00:00,2025-12-30 14:45:00+00:00,SHORT,4382.18,4395.51,4355.52,131.25,T2,True
2026-01-05 13:55:00+00:00,2026-01-05 14:45:00+00:00,LONG,4416.57,4407.29,4435.13,131.25,T2,True
2026-01-06 11:30:00+00:00,2026-01-06 14:35:00+00:00,LONG,4460.13,4449.19,4482.01,131.25,T2,True
2026-01-12 16:45:00+00:00,2026-01-12 17:20:00+00:00,LONG,4615.4,4612.51,4612.51,-75.0,SL,False
2026-01-15 08:20:00+00:00,2026-01-15 08:40:00+00:00,SHORT,4602.91,4604.95,4604.95,-18.75,SL,True
2026-01-16 08:05:00+00:00,2026-01-16 08:10:00+00:00,SHORT,4605.45,4607.62,4607.62,-75.0,SL,False
2026-01-16 14:20:00+00:00,2026-01-16 14:25:00+00:00,SHORT,4601.92,4603.17,4599.42,131.25,T2,True
2026-01-21 12:50:00+00:00,2026-01-21 12:55:00+00:00,LONG,4861.87,4860.55,4864.51,131.25,T2,True
2026-01-21 14:05:00+00:00,2026-01-21 14:10:00+00:00,LONG,4864.16,4860.55,4860.55,-75.0,SL,False
2026-01-29 14:35:00+00:00,2026-01-29 15:00:00+00:00,LONG,5531.39,5486.13,5486.13,-75.0,SL,False
2026-01-30 15:50:00+00:00,2026-01-30 17:10:00+00:00,SHORT,5041.0,5098.89,4925.22,131.25,T2,True
2026-02-03 12:30:00+00:00,2026-02-03 14:15:00+00:00,LONG,4916.47,4889.74,4916.47,0.0,BE,False
2026-02-11 13:35:00+00:00,2026-02-11 13:40:00+00:00,LONG,5064.36,5060.07,5060.07,-75.0,SL,False
2026-02-17 11:50:00+00:00,2026-02-17 12:15:00+00:00,SHORT,4924.94,4938.77,4938.77,-75.0,SL,False
2026-02-17 13:00:00+00:00,2026-02-17 13:55:00+00:00,SHORT,4927.01,4938.77,4903.49,131.25,T2,True
2026-02-24 10:20:00+00:00,2026-02-24 10:35:00+00:00,LONG,5180.27,5164.46,5164.46,-75.0,SL,False
2026-02-24 11:25:00+00:00,2026-02-24 12:15:00+00:00,LONG,5174.4,5164.46,5164.46,-75.0,SL,False
2026-03-02 12:20:00+00:00,2026-03-02 12:55:00+00:00,LONG,5394.05,5385.82,5385.82,-75.0,SL,False
2026-03-02 13:00:00+00:00,2026-03-02 13:10:00+00:00,LONG,5401.14,5385.82,5385.82,-75.0,SL,False
2026-03-02 13:20:00+00:00,2026-03-02 14:00:00+00:00,LONG,5405.44,5385.82,5385.82,-75.0,SL,False
